9326,`` james madison joseph jones dear sir philada. october 10 1781 1 received yesterday 2d inst. 2 questions mentioned anticipated last. clause resolutions left table relating indian purchases still undetermined. 3 many attempts made bring vermont dispute issue diversity opinions prevail one side dilatory artifices employed frustrated. evidence heard proposition including within jursidiction one states debated time decision suspended. arrangement army founded g. washington 's letter passed congress genl. observations. includes recommendation states fill quotas. arrangement civil departments taken place. new medical system passed. shippen head. craig cockran forgotten. instructions relating mississippi passed entirely satisfaction. committee preparing state reasons principles stand. dr lee yet arrived. 4 military naval intelligence come hand since last except report large embarkation actually going n. york. prudent virginia neglect precautions necessary defence case object. andre hung 2d inst. submitted fate manner shewed worthy better one. coadjutor smith soon follow. hero plot said made brigadier employed predatory expedition suited genius thirst pelf. said probability october 10 1780 baseness heartily despised taken advantage resentment mixed contempt account loss darling officer. domestic controversy still sub judice. day believe certainly decide present stage. unfortunate carried court errors. propositions founded amicable separation made part bulkley pregnant ruin old lady friends could advise accede. 5 compliments presented family desired returned great sincerity. hope lady son time recovered impediment keep assembly meets returning hither soon rises. dr. sir yr affecte friend servt james madison junr ``
9601,`` samuel huntington john adams sir philadelphia january 1. 1781 receive herewith enclosed commission minister plenipotentiary united provinces low countries instructions government important mission 1 also plan treaty states 2 likewise resolve congress relative declaration empress russia respecting protection neutral ships c. 3 proper letters credence subject mission forwarded next conveyance thought inexpedient delay present despatches account. 4 honor highest respect esteem sir obedient humble servant sam. huntington president ``
9602,"`` samuel huntington benjamin franklin sir philadelphia january 1. 1781. receive herewith enclosed letter addressed christian majesty 1 also copy information together instructions 28th november 27th december government important subject contained letter king france 2 likewise copy instructions given coll. laurens subject 3 copy resolution congress respecting declaration empress russia. 4 despatches informed colonel laurens coming france charged special commission advice influence solicit aids money articles referred instructions. probable sail america fifteen twenty days time. observe nevertheless pleasure expectation congress delay measures obtaining aids requested wait arrival mr laurens. estimate aids requested except 25,000,000 livres already received last year time ought lost forwarding aids may obtained. wisdom prudence zeal prosperity united states render unnecessary add perswasives important subject. honor highest respect esteem sir obedient humble servant saml. huntington president ``"
9603,`` samuel huntington john laurens sir philadelphia january 1. 1781. receive herewith enclosed special commission minister court versailes 1 also two letters seal addressed christian majesty copies letters information. 2 likewise instructions government subject mission 23d 27th december last copies instructions doctor franklin 28th november 27th january 1 1781 december ulto subject information 3 estimate aids requested christian majesty. 4 warmest wishes prosperity safety success attend. dear sir much esteem regard obedient humble servant sam huntington president ``
9604,`` samuel huntington william v high serene prince january 1 1781 united states america congress assembled impressed deep sense wisdom magnanimity desirous cultivating friendship highness seven united provinces netherlands ever distinguished inviolable attachment freedom rights nations appointed honble. john adams late delegate congress state massachusetts member council state minister plenipotentiary court may give particular assurances great respect entertain highness people preside stadtholder. 1 beseech highness give entire credit everything said minister shall deliver part especially shall assure sincerity friendship regard. pray god keep highness holy protection. done philadelphia first day january year lord one thousand seven hundred eighty one fifth year independence united states america. friends sam huntington president 2 attest cha thomson secy ``
9605,`` virginia delegates thomas jefferson sir philadelphia jany. 1st. 1781 hond. excellencys favor 1 answer concerning safest best harbor c. c. duely communicated proper channel beg leave inform endeavord improve intended design mode obtaining speedy safe conveyance cargoe comite virginia take place land carriage would hope meet yr. approbation appeard us eligible method venturd adopt without particular instructions. monsr. l_____ promised use endeavors request complied. 2 honor transmiting yr. excellency proposal baron d'arendt. 3 speaks commission charged yet seen commission powers seen mr. wm. lees written request endeavor negotiate sending arms linen c. mr. wm. lee 's promise writing succeeded shd. handsomely rewarded state virginia shd. entitled receive state twenty five louis d'ors trouble things offer yr. excellency request ignorant whole transaction except stated wait orders thereon. letter excy. genl. washington dated new windsor decr. 27th 1780 following intelligence-\ `` another embarkation taken place new york supposed consist two thousand five hundred land forces whose destination yet known fleet fell hook wednesday last.\ `` 4 conjecture destined southward indeed enemy 's political military manoeuvres seem indicate intention making vigorous effort southern states winter. sorry inform yr. excellency receive little authentic intelligence steps takeing counteract vigorous operations great measure uninformd progress made raising new army terms done establishing magazines support measures persuing cancell old money give effectual support new providing punctual final redemption specie. crisis conceive assiduous january 1 1781 application great objects necessary next completion confoederacy perhaps basis whole first importance america therefore highly importing us know measures large state considerable effects states union. honor greatest respect yr obt humble servants james madison junr. theok. bland ``
9606,`` artemas ward joseph ward sir 1 philadelphia january 1st 1781. day received letter seventeenth ult mr. hortons enclosed shall morning take care send either mr. bradford mr. horton find lives. say seen great folks understand figure feel helm. hear true appears figuring neither profit honor. sincerely wish morals people may corrupted figurings. unaccountable gent. ladies attended upon figurings. years ago would thought extreamly wrong countenanced measure alas seam think harm. experienced change change constitution make evil become good right become wrong. fear n't practice principles pious ancestors shall miserable people people happy world come without virtuous practice morality. would great blessing people general would endeavour discontenance vice folly incourage oposite virtue. acknowledge receipt letter long time ago ought acknowledged long since mislaid able mention date. nothing news write great hurry must conclude subscribing real friend humble servant artemas ward ``
9607,"`` james duane 's memoranda january 2-3 1781 memoranda col. laurens 1. question. amount national debts. answer 1. due loan office certificates 20th novemr 1780. dollars nominal money value specie 60,263,458. 11,396,203. sum 7,342,275 dollars draw interest bills exchange france. january 2 1781 2. due greatest part 200,000,000 dollars issued paper bills credit whole ought redeemed monthly 15,000,000 tax required congress 18th march paid 40 one 1st april next. 10,000,000 issued new bills par silver place 200,000,000 payable interest 6 per cent-each state fund quota solid security sink 's share principle interest annual taxes whole shoud cancelled end six years. 4/10ths new emissions paid continental treasury 6/10ths use governments respective states. present consider money emissions 200,000,000 dollars creating debt 10,000,000 specie dollars. 3. sterling debt contracted bills exchange drawn holland spain france amount october 1780 295,048.12.6 sterling. 4. taxes demanded shoud anticipated quarter masters commissaries certificates supplies army year 1780 pretended tho state hypothetically due publick certificates specie value debt 2,358,604 specie dollars. grounds last computation conjectural deserve entire credit materials arrive greater certainty. 5. supplies cloathing artillery arms ammunition france spain commercial transactions form another capital article national debt materials hand ascertain. 6. pay subsistence due army considerable nearly million specie dollars besides debts due staff civil list large amount. ii. question. sum estimate expences war january 1781 january 1782. answer estimate provisions required value specie dollars states tax kind .................... 4,357,012 tax several states specie laid forage estimated .. 1,642,988 expence quarter masters depart- ment estimated general principles ........ 5,000,000 pay subsistance new army .... one year estimated accurately .................. 5,114,897.30/90 specie dollars 16,114,897.30/90 n.b. cloathing arms ammunition supplies estimate procured france spain. nb. material col laurens informed minister madrid gives us assurances spain promised supply cloathing c. raising new army war must prove vast additional expence people. want data fix tolerable precision .-. modern estimate every recruit receive bounty 100 specie dollars 20,000 amount two millions specie dollars. extras may make addition bring whole exclusive supplies cloathing arms ammunition expected europe. twenty millions specie dollars. iii. question. ways means defraying expences war year 1781. answer. last campaign carried chiefly certificates quarter masters commissaries supplies taxes year must necessarily supplied satisfy certificates words certificates must received taxes money treasury must look forward predictions year 1781. 1st. tax specific supplies specie dollars tax forage amount 6,000,000 2d. plan 18th march succeeds shall draw treasury 4,000,000 3. people draft contributions answer country. 2,000,000 3d. depend foreign loan 25,000,000 livres equal specie dollars 5,000,000 4. produce domestic loans uncertain. 5. impost trade states agree it.- 6. manner every plan finance attempted admits certain conclusions. upon whole clear hasty hints whatever may success exertions loan 25,000,000 livres europe indispensably necessary brilliant campaign tis point col. laurens interested maintain. jas. duane philada. 2d jany 1781. shew general 2 able correct one article number recruites raised. 3 guess. respect bounty allowed certainly within mark virginia gives £1000 contl. hand negroe 10 30 £60 specie 300 acres land end war every voluntier one issued terms every class 15 inhabitants state giving land. p.s. proceed morning according intentions oppertunity giving information. iv. question. pay subsistance regiment cavalry regiment infantry regiment artillary respectively one month new establishment. answer. establishment l see new arrangement. cavalry 1 number officers privates dollars specie legion 450 360 privates pay subsistance month 5348.7.1/2 number legions four. armand lees partizan corps officers privates 388 300 privates pay subsistance corps month 4723.7.1/2 infantry 2 number officers privates regiment infantry 717 576 privates-their pay subsistance month 6251.30/90 number regiments including hazens 50. invalids 3 regiment invalids. officers privates 375 privates 291 pay subsistance month 3407 artificers 4 regiment artificers. 517 officers privates 369 privates pay subsistance month 6012.47/90ths artillery 5 four regiments artillery total 645 316 matrosses pay subsistance one month 8097.77/90ths 6 maraschause corps. 4 v. question. pay subsistance general staff officers including hospital quarter masters commissaries department. answer pay subsistance per month amounts 41,335 30/90 specie dollars nb. commander chief-no pay expenses computed. commanding officer southern army 900 per mo west point appendages 160 14 major generals 160 per mo 22 brigr generals c c c c 125 per mo. vi. question. articles provisions deliverd respective states year 1781. answer barrels beef barls. pork barrells flour 60,000 35,000 120,000 gallons rum bushells salt 299,999 40,001. 141,625 hundred weight fresh beef foot. philadelphia 3d januy. 1781. jas. duane ``"
9608,`` james duane george washington dear general philad. 2d january 1781. receivd infinite pleasure friendly favour lt col. smith. 1 shall occasion give information passages ought know already trespassed health assist new minister. got rid violent inflamation throat find extinguishd fire hour midnight. provision wished made col. smith happy account. 2 wish knew col. willet. 3 officer gallantry zeal service ought mortified retirement. young pierce wants office paymaster general.4 know merit appointment agreeable excellency. speak plainly supposed possess dignity character suitable office. sir henry clintons movements retardments embarkations debarkations keep southern friends constant fever. general greene small regular january 2 1781 force coud operate junction reinforcement cornwallis advanced body insolent little tyrant woud repent rashness. tho rejoicing safe arrival charles town never venture far home whole force verily believe thre posts exceed 2000 men including shattered corpse tarleton must broken pieces. leslie fear come time reanimate. adieu dear children 5 believe warmest affection esteem attachment obedient faithful friend servant jas. duane ``
9609,`` samuel huntington nathanael greene sir philada january 2. 1781 favoured despatches 7th december laid congress. 1 every thing power supply wants southern army. enclosed receive resolves congress 28th 29th ulto informed approve appointment colonel carrington deputy quarter master general. 2 also enclosed information extract letter 27th ulto excellency general washington respecting embarkation new york. 3 received farther intelligence sailing destination. honor c c c s.h ``
