11076,`` north carolina delegates alexander martin sir. extract. philadelphia 19th august 1783 i.e. 1782 duty inform excellency sending prisoners america juncture means clear proof benevolence may equal probability passed acct cunning enemy wish expect get regular soldiers exchange people many neither soldiers sailors. 1 certainly disposition present english ministry excite among people america desire seperate august 20 1782 peace. apprehend nothing vigorous persevering exertions part convince enemy abilities continue leaden argument compel make offers peace seriously tis probable making insidiously. honor ca hu williamson wm blount ``
11312,"`` elias boudinot robert morris sir. philadelphia 21st novm 1783 1782 lately informed mr. hanson spoke mr. way coach conversing subject informed made crane neck finished properly must 500£ would without delay -- days afterwards information brought elegant coach town sold much cheaper new one could sent mr. way prevailed go examine return acknowledged one make used times exceeded anything could make want materials actually cost 500£. consenting mr. hanson made application purchaser agreed 300£. including new sett harness putting publick arms -- also agreed pair horses wine family maderia claret -- payments made 20 days thought best give early notice may called unexpectedly money whole 600£. old coach advertised sale perhaps would bring 150£. crane neck. got silver treasurer con- november 21 1782 sisting knives forks spoons amount near 100 oz means suit purpose except desert spoons large teaspoons three. doz large spoons neither tea pott coffee pott house think best exchanged sold necessary pieces plate. 1 c. e. boudinot. ms found reprinted boudinot life letters 1:272-73. 1 response morris letter found president 's steward richard phillips drew warrant 1,600 continental treasurer november 28 `` purchase coach harness compleat one pair horses one pipe madeira wine two hogsheads claret use said presidents family.\ `` treasury waste book p. 122 rg 217 dna. next section .. navigator ``"
11414,`` louis le bågue de presle duportail sir philadelphia 1 january 1783. honor inform letter 28th ult. duly laid congress gives particular pleasure agreeably orders 1 testify approbation reasons assigned detention europe beyond time fixed furlough. great satisfaction congress received information safe arrival america hope renewed exertions common cause crowned success. honor great respect sir c. ``
11415,`` alexander hamilton george clinton sir philadelphia jany 1t. 1783. legislature shortly meet take liberty mention excellency appears great importance take affair vermont idea compromise massachusetts new hampshire propose states meeting commissioners purpose. little hope shall ever able engage congress act decision upon matter state ever recover part revolted territory upon plan interest two states mentioned least one. agree massachusetts new hampshire one agreement think meet support. 1 peace may shortly take place makes great importance pretensions affair speedily determined. honor yr. excellencys obed. hm. serv. a. hamilton ms found reprinted walton records vermont 3:288- 89. 1 belief congress would never capable bringing end vermont controversy see also new york delegates clinton december 9 hamilton john laurence december 12 1782. next section .. navigator ``
11416,`` james madison 's notes debates wednesday jany. 1st. 1783 decison controversy cont. penna. reported. 1 communications made minister france concurred circumstances effacing impressions made mr. jay 's letter marbois 's inclosed. vote thanks ct. rochambeau passed unanimity cordiality afforded fresh proof resentment agst. france greatly subsided. 2 ``
11417,`` james madison james madison sr. hond sir jany 1st. 1783 mr. fitzpatrick moment called notice seen b e ing desired let know family well. pleasure hearing mr. jefferson arrived days ago. mr. f. sets quickly barely time tell well inclose bundle newspapers able gather late news. negociations peace said going late commission mr. oswald authorises treat commisrs. 13 united states. mr. jefferson depart little time order give aid case season. insidiousness instability b. cabinet forbid us sanguine especially releif gibralter posterior oswald 's commission interests adjusted among belligerent parties extremely complicated. great affection yr. dutf. son j madison jr. ``
11418,"`` samuel osgood benjamin lincoln dear general. philadelphia jany. 1st. 1783. inform much labor trouble fatigue deputation set rhode island saturday left us returned probably go forward soon 1 reason virginia repealed act impost. however absolutely deny pleasing hope seeing boston winter. entirely prepared journey preparation cost two hundred dollrs. purchase horse saddle briddle articles cloathing without could readily conceive amounted sum. unfortunate affair either oblige dispose share bank leave place soon. however wish january 1 1782 mentioned. recd. weeks post secretary 2 account amount drafts caution make frequent direction council. must confess appears little extraordinary. gives pain least meet difficulty account order gave. case wish press board hard negociate boston short time write brother isaac osgood salem doubt able pretty punctually discharge post requested 3 case request inform. inclosed copy secretary 's letter answer thereto. 4 dont recollect foreign news importance since left us communicated tho loss know whereabouts respect time. prospect peace less flattering -- perhaps -- yet feel much happier see treaties signed -- think many considerations side elsewhere may prevent speedy peace. arrangement newhampshire rode island new jersey lines postponed first march next also three regiments pennsylvania. think radically wrong sorry differ opinion -- delegates n hampshire rhode island declared congress states would comply -- think know masstts. connectt. call 'd upon equally defect. compliment two states great partial expence. however done. 5 done another wrong thing baron steuben. referred motion financier take order 2,400 dollrs. favr. baron acct. pay. repealed former allowances extra pay subsistence forage waggons ca family ordered lieu thereof three hundred dollrs. per month. 6 right. however army content amen. committee army arrived yesterday. 7 coll brooks breakfasted morning. ca n't recollect wicked things done since departure. mr. gorham confined ten twelve days growing better. mr. lovell confined disagreeable turn feaver ague ca. one day dusk came chamber seemed strange condition doctr. present. jack insisted upon legs big could move. hands head body big could possibly stir. doctr. thot vapoury -- felt pulse find bad -- bantered purpose half hour taken violent fit -- nobody room first taken -- found middle floor january 1 1783 perhaps half minute seized. mr. gorhams boy mine seized prevent injuring -- jam 'd head floor kicked violently. two boys match. neighbourhood doctr soon rallied. came weak remained three four days seems getting little better. mentioned condition. two hours since new year commenced therefore time bid adieu s. osgood p.s. judges trenton determined unanimously favor pennsylvania. time post write brother salem. meet difficulty account draft -- shall glad know soon may make provision payment thereof. think judge wrote moderate decent letter secry. dictated feelings -- apprehend may think differently upon state facts. shall return month two sooner. wish happy yes thousand happy new years. jany. 8th. greaton dayton putnam brigrs general. 8 ``"
11419,`` oliver wolcott oliver wolcott jr. sir philadelpa. 1 janry. 1783. wrote last post. 1 nothing material since occurred except judgment court appointed determine controversy connecticut pennsylvania read congress unanimously decided connecticut right territory jurisdiction country dispute. reasons sentence assigned -- consequently judgment apply precedent deciding cases. hope pennsylvania quiet settlers claim connecticut wish stipulation nature entered previous tryal. january 2 1783 nothing material otherwise occurrd since last. shall probably soon better able judge wheather g britain seriously intends settle peace -- wheather designs insidious delusive. 2 pass post office dayly enquire every post letters mine. france remitted interest due states prior remember right last july. never suffer paragraphs letters printed. wolcott ``
11420,`` david ramsay john eliot dear sir january 2d 1783 philada. much obliged last kind letter first december. right respect dr. warrens oration. one pronounced 1775 opinion best whole collection. 1 account give mr austin truly deplorable. pity bright sun set soon worse set cloud. 2 evacuation charlestown event though much desired yet authenticated. last southern post brought disagreeable accounts gen. green obliged retreat also properly ascertained. ask opinion subject dr whites performance. 3 read say puts ordination presbyterian footing. candid catholic worthy man excellent citizen. think probable plan adopted case churches differ forms worship. speaker mr gorham esteem congress reckoned man abilities integrity. mentioned nothing mr january 2 1783 burgess. 4 private opinion gain nothing applying congress. inconsistency soon departing resolution respecting british subjects would hold public view fickle unsteady body relaxed favor individual however deserving. present sense many members stronger evidence british subject produces attachment america fit would employed enemy. know nothing gentlemans character let ever good believe congress would break late resolution sake. peace established british subjects liberties coming america europeans. among freinds must take amiss embrace period. private sentiment many freinds america absolutely considered g. britain suspect freindship america independent allied france. last consider anchor former would nothing would remote manner hurt. papers inform negociations going new commission made empowering mr oswald treat states america. lord shelburne double character suspect sincerity. god grant may mistaken. greatest esteem regard real freind humble servt david ramsay ``
11421,`` james madison 's notes debates friday 3d. jany. 1783 1 vote thanks minister france passed yesterday repealed consequence havg expressed president desire notice might taken conduct point question latter 's communicating congress. 2 january 4 1783 temper congress manifested transient nature irritation agst. france. motion mr. howel put secret journal gave congress great deal vexation. expedient baffling scheme raising ferment state exposing foreign transactions adopted last resort questioned whether articles confederation warranted. 3 answer note french minister passed unanimously testimony abatement effects mr. jay 's letter c. proceedings ct. dispute cont. pa. debates meaning confederation directing proceeding lodged 4 acts congress entered large journals. 5 remarked delegates cont. particularly mr. dyer captious occasion consistent perfect acquiescence decree ``
