0,"`` john adams diary august 29 1774 august 29-september 5 1774 1774 aug. 29. monday rode trenton upon delaware river break fast. williams 's tavern trenton ferry saw four large black walnut trees standing row behind house. 1 seems trees plenty southern provinces -- black walnut timber used cabinet makers boston brought southern provinces. town trenton pretty village -- appears largest town seen jerseys larger elizabeth town brunswick prince town. crossed ferry delaware river province pensylvania. rode across elbow came delaware -- beautifull river navigable far trenton. country side level. arrived bristol eleven clock village delaware opposite burlington. scenes nature delightfull. 20 miles philadelphia. saw two 3 passage waggons -- vehicle four wheels contrived carry many passengers much baggage. rode red lion dined. dinner stopped frankfort frankford five miles town. number carriages gentlemen came phyladelphia meet us. mr. thomas mifflin mr. mckean lower counties one delegates mr. rutledge carolina number gentlemen philadelphia. mr. folsom mr. sullivan n. hampshire delegates. introduced gentlemen cordially wellcomed philadelphia. rode town dirty dusty fatigued could resist importunity go tavern genteel one america. introduced number gentlemen city-dr. shippen dr. knox mr. smith multitude others mr. linch mr. gadsden s. carolina. fresh welcome city philadelphia time spent conversation curtain drawn half chamber supper appeared elegant ever laid upon table. eleven clock retired. computation made evening mr. mckean congress 56 members twenty two lawyers. mr. mckean gave account evening behaviour ruggles former congress 1765. treated pretty cavalierly behaviour dishonourable. gentleman 2 returned town mr. paine coach undertook caution us two gentlemen particu- larly. one dr. smith provost colledge looking government american episcopate pair lawn sleeves. soft polite insinuating adulating sensible learned industrious indefatigable art enough refinement upon art make impressions even mr. dickinson mr. reed. 1774. aug. 30. tuesday. walked little town. visited markett state house carpenters hall congress sit 3 c. -- call 'd mr. mifflins -- grand spacious elegant house. much conversation mr. charles thompson thomson seems marrying lady relation mr. dickensons 5000£. st erling. charles thompson sam. adams phyladelphia -- life cause liberty say. friend collins came see us invited us dine thursday. returned lodgings mr. lynch mr. gadsden mr. middleton young mr. rutledge came visit us. mr. linch introduced mr. middleton us. mr. middleton silent reserved young rutledge high enough. promise king mentioned. started `` regard word. promises worth thing `` c. young smart spirited body. mr. blair came visit us another gentleman. mr. smith old gentleman introduced us son. another mr. smith came mr. paine. regularity elegance city striking. situated upon neck land two miles wide river delaware river schuilkill. streets exactly straight parrallell river. front street near river 2 street 3d 4th 5th 6th 7th 8th 9th. cross streets intersect equally wide straight parallell named forrest fruit trees pear street apple street walnut street chestnut street c. towards evening mr. thomas smith son old gentleman made us visit brother mr. smith minister casco bay dr. shippen brother mr. reed went us hospital. saw lower rooms ground cells lunaticks number furious merry melancholly among rest john ingham saved taunton court whipped sold horse stealing. went sick rooms long large walks rows beds side lame sick upon -- dreadfull scene human wretchedness. weakness languor distress misery objects truely woefull sight. dr. shippen carried us chamber shewed us series anatomical paintings exquisite art. great variety views human body whole parts. dr. entertained us clear concise comprehensive lecture parts human frame. entertainment charmed. first shewed us set paintings bodies entire alive -- others skin taken first coat muscles taken second -- bare bones. shewed us paintings insides man seen muscles belly taken. heart lungs stomach gutts. 1774 aug. 31. wednesday. breakfasted mr. bayards philadelphia mr. sprout presbyterian minister. made visit governor ward rhode island lodgings. introduced several gentlemen. mr. dickenson farmer pensylvania came mr. wards lodgings see us coach four beautifull horses. introduced us politely said exceedingly glad pleasure seeing gentlemen made enquiry health brother sister boston. gave us account late ill health present gout. first time getting. mr. dickenson subject hectic complaints. shadow -- tall slender reed -- pale ashes. one would think first sight could live month. yet upon attentive inspection looks springs life strong enough last many years. dined mr. lynch lady daughter lodgings mrs. mckenzies. agreable dinner afternoon notwithstanding violent heat. vastly pleased mr. lynch. solid firm judicious man. told us coll. washington made eloquent speech virginia convention ever made. says `` raise 1000 men subsist expence march self head relief boston.\ `` 4 entertained us scandalous history sir egerton leigh story wifes sister dodging uncle story girl swore lord mayor. says lynch greater rascall among kings friends. great merit reign. mr. lynch says shall export year 12,000 wt. indigo 150,000 tierces rice s. carolina. 300 ships employed. mrs. lynch enquired kindly mrs. adams 's health mrs. smith family mr. boylstone mrs. mr. gill c. august 29 1774 1774 septr. 1. thursday. day breakfasted mr. mifflins mr. c. thompson came soon dr. smith. fa mous dr. smith provost colledge. appears plain man -- tall rather aukward -- appearance art. went return visits gentlemen visited us. visited mr. cadwallader gentleman large fortune grand elegant house furniture. visited mr. powell another splendid seat. visited gentlemen s. carolina twelve introduced mr. galloway speaker house pensylvania. looks like ben. davis sandimanian. dined friend collins 's -- stephen collins 's -- govr. hopkins govr. ward mr. galloway mr. rhoades c. evening gentlemen congress arrived town met smiths new city tavern spent evening together. 25 members come. virginia n. carolina maryland city n. york arrived. mr. william livingston jerseys lately new york. plain man tall black wears hair -- nothing elegant genteel. say public speaker sensible learned ready writer. mr. rutledge elder appearance promising. keenness eye. depth countenance. nothing profound sagacious brilliant sparkling first appearance. yesterday removed lodgings house miss jane port arch street half way front street second street. find tribe people exactly like tribe massachusetts hutchinsonian addressers. indeed sett every colony. seen revolutions senti- ments. opinions undergone many changes moon. time stamp act professed parliamentary claim right tax americans friends constitutions charter c. bernard privately secretly endeavouring procure alteration charter. concealed designs untill letters detected. hutchinson professed stanch friend liberty charter untill letters detected -- great number good people thought good man sincere friend congregational interest religion charter priviledges. went machiavilian dissimulation untill letters detected -- waited untill boston port bill passed thinking people must submit immediately lord north would carry whole system triumphantly threw mask. dr. smith mr. galloway mr. vaughan others town hutchinsonian faction year 1764 1765 endeavouring obtain repeal stamp act. 1774. fryday. septr. 2. dined mr. thom. mifflins mr. lynch mr.middleton two rutledges ladies. two rutledges good lawyers. govr. hopkins govr. ward company. mr. lynch gave us sentiment `` brave dantzickels declare free face greatest monarch europe.\ `` sociable happy. coffee went tavern introduced peyton randolph esqr speaker virginia coll. harrison richard henry lee esq coll. bland. randolph large well looking man. lee tall spare man. bland learned bookish man. gentlemen virginia appear spirited consistent. harrison said would come foot rather come. bland said would gone upon occasion jericho. 1774. saturday. septr. 3. breakfasted dr. shippens. dr. witherspoon. coll. r. h. lee lodges. masterly man. mr. lee brother sherriff london 5 dr.arthur lee mrs. shippen. sensible deep thinkers. lee making repeal every revenue law boston port bill bill altering massachusetts constitution quebec bill removal troops end congress abstinence dutied articles means -- rum mollosses sugar tea wine fruits c. absolutely certain ship carries home resolution bring back redress. suppose time would intervene exceptions. thinks inform majesty never happy lords bute mansfield north confidents councillors. took pen attempted calculation numbers people represented congress made 2200000 revenue actually raised made 80,000£ st. would allow ld. north great abilities. seen symptoms. whole administration blunder. said opposition feeble incompetent hitherto time make vigorous exertions. mrs. shippen religious reasoning lady. said often thought people boston could behaved tryals much prudence firmness time influenced superiour power. mr.lee think 's strike navigation acts would unite every man britain us kingdom could exist without advantages derive regulations restrictions trade ample compensation protection afforded us afford us. dr. witherspoon enters great spirit american cause. seems hearty friend natives -- animated son liberty. forenoon mr. caesar rodney lower counties delaware river two mr. tilghmans maryland introduced us. went mr. wm. barrell store drank punch eat dryed smoaked sprats read papers letters boston. dined mr. joseph reed lawyer mrs. deberdt mrs. reed mr. willing mr. thom. smith mr. de hart c. spent evening mr. mifflins lee harrison virginia two rutledges dr. witherspoon dr. shippen dr. steptoe another gentleman. elegant supper drank sentiments till 11 clock. lee harrison high. lee dined mr. dickenson drank burgundy whole afternoon. harrison gave us sentiment `` constitutional death lords bute mansfield north.\ `` paine gave us `` may collision british flint american steel produce spark liberty shall illumine latest posterity.\ `` wisdom britain firmness colonies may britain wise america free. friends america throughout world. union colonies. unanimity congress. may result congress answer expectations people. union britain colonies constitutional foundation -- many toasts. young rutledge told studied 3 years temple. thinks great distinction. says took volume notes j. quincy transcribed. says young gentlemen ought travel early freedom ease behaviour necessary acquired early life. rutledge young -- sprightly deep. indistinct inarticulate way speaking. speaks nose -- wretched speaker conversation. shine public dont yet know. seems good natured tho conceited. lady bad health. brother still maintains air reserve design cunning -- like duane galloway bob auchmuty. caesar rodney oddest looking man world. tall -- thin slender reed -- pale -- face bigger large apple. yet sense fire spirit wit humour countenance. made merry ruggles pretended scruples timidities last congress. mr. reed told us dinner never saw greater joy saw london news arrived nonimportation agreement broke. universally shaking hands congratulating. says george haley worst enemy america knew -- swore would stand government measures allways censuring cursing america. 1774. septr. 4. sunday. went presbyterian meeting heard mr.sprout forenoon. uses notes -- dont appear. opens bible talks away. numerous polite assembly. dined lodgings mrs. yards major de boor french gentleman soldier mr. webb another. went afternoon christ church heard mr. coombs. noble building genteeler congregation. organ new choir singers musical. mr. coombs celebrated fine speaker. sprightly great deal action speaks distinctly. confess charmed oratory. style indifferent method confused. one word composition vastly inferiour ordinary sermons hunt chauncy cooper elliot even stillman. mr. mifflin spent sunday evening us lodgings. 1774. .septr. 5. monday. ten delegates met city tavern 6 walked carpenters hall took view room chamber excellent library. also long entry gentlemen may walk convenient chamber opposite library. general cry good room question put whether satisfyed room passed affirmative. negative chiefly pensylvania new york. 7 mr. lynch arose said gentleman present presided great dignity respectable society greatly advantage america therefore proposed hon. peytoun randolph esqr one delegates virginia late speaker house burgesses appointed chairman doubted would unanimous. question put unanimously chosen. mr. randolph took chair commissions delegates produced read. mr. lynch proposed mr. charles thompson gentleman family fortune character city appointed secretary accordingly done without opposition tho mr. duane mr. jay discovered first inclination seek. 8 mr. duane moved committee appointed prepare regulations congress. several gentlemen objected. arose asked leave president request gentleman new york explanation would point particularly method voting whether colonies poll interests. mr. henry arose said first general congress ever happened -- former congress could precedent -- occasion general congresses therefore precedent ought established. would great injustice little colony weight councils america great one therefore committee. major sullivan observed little colony stake well great one. question great importance. vote colonies method liable great inequality injustice 5 small colonies 100,000 people may outvote 4 large ones 500,000 inhabitants. vote poll colonies proportion members others less. vote interests attended insuperable difficulties ascertain true importance colony. weight colony ascertained number inhabitants merely -- amount trade quantity exports imports compound ratio. lead us field controversy greatly perplex us. besides question whether possible ascertain time numbers people value trade. case take 's words. ought ascertained authentic evidence records. 9 ``"
1,`` robert treat paine 's diary august 29-september 5 1774 august 29. set early rode thro trenton ferry. 12 a.m. breakfasted williams tavern. cross 'd ferry del ware rode bristol 8 miles thence red lyon tavern 7 miles august 30 1774 din 'd. exceeding sultry ther mometer 90°. thence frankfort met. friends philadelphia rode city dusk. conducted friends city tavern 2d street kept smith. elegant supper thence went mr. sarah yeards lodged. august 30. foggy morning broke scalding hot. a.m. walked mr. mifflin al see state house c. p.m. conducted dr william shippen hospital. among lunaticks cells saw john ingham. august 31. hot. breakfasted mr. j ohn bayard. visited mr. stephen collins. dind thomas lynch one delegates. carolina. removed lodging mrs. jane port arch street. month hot. september 1. exceeding hot sultry. breakfasted mr. thos. mifflin. spent a.m. returning many visits ceremony gentlemen visited us. dind mr. stephen collins. p.m. walk 'd visited. 6 oclock members congress town met city tavern adjourned monday next. evening sunset thunderstorm. rained hard evening night. september 2. fine fair day. dined mr. thos. mifflin. .september 3. raind hard last night coold air. dined mr. joseph reed 's. p.m. moved lodgings back mrs sarah yard fore street. supd mr. mifflin 's. september 4. cloudy. a.m. heard mr. sprout meeting presbyterian. p.m. heard mr. combs christ church. dind lodgings september 5. raind hard last night. cool morning. delegates colonies except carolina arrived town met city tavern 10 clock thence went view room call 'd carpenters hall offered congress sit members approving agreed meet. chose honable peyton randolph esqr. president mr. charles thompson secretary read returns qualifications members adjourned morrow 10 oclock. p.m. wrote dr. cobb send ``
2,`` samuel ward 's diary august 30-september 5 1774 arrived philadelphia 30th. augst. 1774 evening. augst. 31st. forenoon delegates. carolina august 30 1774 gentlen. city came see soon delegates boston newhampshire city save town farmer john dickinson. 1 afternoon several gents. city mr. hopkins lady delegates connecticut arrived sepr. 1st. delegates n. jersies two province n york arrived conversed many delegates evening meeting new. tavern took list present twenty five. september 2nd. four delegates virginia one lower counties arrived. met evening. bells rang. september 3rd. delegates maryland arrived frequent conversations. september 4th. delegates virginia. 2 september 5th. met new. tavern went carp. hall liking place agreed hold congress took list delegates chose honble payton randolph esqr. president mr. charles thompson secry read appointments delegates considered manner colony 's voting rules regulating business adjourned 10 o'clock morrow ``
3,`` silas deane elizabeth deane august 31-september 5 1774 august 31 got wash 'd feet hot water without eating mouthful set journey. trenton prettiest town seen jersies banks delaware river shaal rapid rocks falls benefit navigation think nearly large town wethersfield. got jersies sheet paper. adieu. omitted one ferry first pass 'd meer trifle next beyond delaware called shammenoy river discharging delaware. weather extreme hot roads sandy illness together allmost sunk. country nothing lively agreeable one plain mudd houses covered straw save elegant building august 31 1774 latter scarce. rode ten miles bristol village banks delaware delightfully situated river close thus farr navigable large vessels though none burlington capital jersies opposite shore south appeared distance three miles river pretty bristol many buildings rockyhill good appearance though within seventeen miles philadelphia. baited push 'd forward extreme heat tavern within six miles philadelphia yet whole stage neither village country seat thing stranger would conclude near capital trading city. tavern appeared tolerable less must put surprize fruit bad rum nothing meat kind salt pork. destitute food c twenty four hours consequently kept severe though involuntary fast day fasted prayed us connecticut. called bread cheese porter. latter none former tho. cheese new bad swallowed mouthfuls excellent bottle cyder mix 'd water prov 'd cordial. saml webb knock 'd three four chickens roasted could taste. set thence city five oclock arrived six. mr. dickinson pennsylvania farmer pretty seat two miles town road surprize one saw deserving name. garden appearance one neighborhood city equall. gave poor opinion vegetable market. wheat fields croud squares city grass verdant meadows wethersfield hartford sixty miles road came. city standing plain steeples see nothing untill midst. drove noted tavern one mr. biddles alighted. called coffee meeting former acquaintance spirits recruited. mr. galloway politely calld us dr. smith. fortunately lodgings reserved col. dyer docr. johnson. 1 took bed reserved latter well provided widow lady 's one mrs. house. mr. gadsden son charlestown s. carolina s. webb young mr. dyer mr. arnold self lodgers thus given journal wednesday evening. leml. deming thos. willson. september 1 thursday. col. floyd brother arrived. city full people abroad lodgings town full engaged. day excessive set gown write dare venture much thro fear return august 31 1974 disorder thank god perfectly well. delegates virginia maryland lower counties new york arrived. spent day visiting town find high spirits particularly gentlemen jersies south carolina. evening met number thirty drank dish coffee together talked preliminaries agreed wait gentlemen arrived untill monday next proceeded business. september 2 day therefore friday mean ramble city make observations. tomorrow invited docr. smith vastly sociable rather aims see college curiosities city noon design german town tell six miles shall remember stockings. find two things disagreeable yet -- extreme heat city scarcity fruit vegetable fish market. aspect inhabitants bespeak affable clever freind quaker habit always agreeable. strong partiality favor city think nothing equall america yet prepared subscribe opinion. traversed market morning. mutton looks best ever saw. soil fit dry sandy though meat neatly dress 'd saw connecticut beef could honestly prefer hookers cart article thing saw. fowl fish whole market. water melons look 'd tolerable fruit worth buying. miserable pears peaches plumbs -- vegetables roots potatoes green corn cabbage comprized whole manner brought indifferent order. begin think guilty partiality philadelphians said. think nothing right city province think. nay look mad tell seen good pasture clover meadow oxen cows circle three miles connecticut met thirty true every new england man company tells. tomorrow market day see great things indeed begin suspect travelled poorest part country. people really extreme civil vastly industrious think must take rank. september 3 find must page lettr. never able take course. saturday morning. yesterday arrived capt. jera. wadsworth good health. noon came virginia maryland delegates part new york almost compleat. virginia indeed southern delegates appear like men importance. wait- picture philadelphia market ed introduced evening. sociable sensible spirited men short oppy. attending conversation gives highest idea principles character. attended market morning reason alter opinion favor supplies city new york. said meat brought neatest order appearance mutton exceeds whole market nothing fish kind scarcely saw fowls kind worth naming. fruit kinds inferior water melons excepted think ought good tell saw sold two shillings -- among roots vegetables saw none first quality none several value. saw celery root kind sallads. one basket endive excepted beans fit shell cucumbers offered sale older ever eat. vegetables roots worth noticing cabbages potatoes good turnips carrotts radishes tough dry sandy soil make red bates good. whole market one street near twelve hundred feet length street wide broad street way new york full conceive people four hours. expose horses cattle sheep earthen ware stockings c c market things really assortment every thing without exception dearer new york common price butter 16d. per lb. dry goods near judge sold philadelphia new york addition odds currency. finest team horses ever saw teams could bought two hundred pounds deceived neatness cheapness carriages. went day noted coachmaker view 'd work asked prices. sulky thirty four pounds without top -- fall back carriage like mine fitted one horse sixty pounds -- asked five pounds new paint gild mine reason shall bring back statu quo money hardly hold rate. returned viewing college schools furniture. clever docr. smith polite waiting us connecticut. return met father mr. j. webb sally 's letters thank jointly severally may kind family letter shall keep writing occasionally untill next monday must answer instead writing individually. ad vise j. webb make insurance briga least cover well interest. rejoice better health may still mended fully restored time return dare yet say one word even think. inform freinds high spirits possible really eyes millions upon us consider posterity interested conduct -- prospect unanimity among support countrymen greatly serve animate us arduous task us arduous great consequence ever men undertook engaged. city province hopes firm resolute though wanting enemies general cause aided party restless endeavors defeat retard proceedings. city offered us carpenters hall called meet mr. galloway offers state house insists meeting says right offer speaker house. last evidently best place offers party oppose. determined monday shall add intermediate occurrences forward letter. spend remainder day town. september 4 sunday morning. pleasant ride six miles n. west city falls schuylkill river pretty romantic place seven eight pretty seats road begun none com pleated brought comparison near new york. met docr. smith begin time think every indeed think extraordinary compound. wm. hubbard docr. turner jera. wads worth b. deane col. dyer connecticut wm. livingston mr. jay mr. crane col. floyd n york jersies mr. patterson collector present. conversation last evening coffee house gentlemen first character province mr ingersolls acquaintance find con duct much condemned city even prerogative men might stiled. 2 waiting bar ber wrote thus farr -- add jas. rivington 's paper yesterday agreed stopp 'd great number gentlemen city subscription come doubtless universal. tell jos. webb promote throughout connecticut put forward. wrote committee correspondence hartford inclosed letter desire read copy deliver wish write isaac beers others n subject think ought unite punishing great scoundrel appears. set morning meeting col. dyer one worst men world recollecting streets distances stages instead leading towards mr. sprouts meeting complaisance countryman belief meet best sermon determined pay first devotions led right contrary way. passing two three streets began suspect error inquiring mr. sprouts honest man asked presbyterian told us right. went two three streets untill inquiry vain got beyond knowledge either mr. sprout meeting. col. fretted laugh 'd though vexed enough confess find thus foolishly swamp 'd accompanied fellow lodgers might gone hear either mr. dejay duchè mr. coombs eminent men. length coming south west extremity city proposed col. would get cryer look meeting us else go forward bettering house view fall church us appearance people entering judged high dutch course could expect nothing diverted something new strange language. went house unfinished people appeared poor civilly shewed us seat agreeable disappointment entertained agreeable instructive elegantly pathetic preacher almost ever heard life. gave us discourse 50 minutes without notes yet extremely correct fine stile. perhaps accidental falling upon warm son liberty prayer sermon prejudiced us favor expect hear better sermon soon. seems set honest plain dissenters shame dissenting congregations clergy rather despised persecuted insisted right choosing minister chose gentleman distance. neither circumstances prejudiced design hear leave city. afternoon found mr. sprouts meeting heard old president witherspoon. evening spent mr. thos. wharton 's extremely civil complaisant insisted using horses carriage town rather convenience name freinds quaker 's coach. urgent said determined convince left city lands superior. monday septemr. 5th. congress formed choosing honl. p. randolph esqr. virginia president charles thompson esqr city secretary fix 'd carpenters hall place meet. proceeding highly agreeable mechanics citizens general mortifying last degree mr. galloway party thompson sworn opposite may say means prevented one congress province. matter dispute whither portrait peyton randolph portrait charles thomson september 3 1774 choose secretary members doubted mind propriety oppose opposing probably task burthensome one wants spare hours relaxation. day untill three spent reading certificates adjusting formalities adjourned untill ten next morning. dined company number new england gentlemen one mr marshall 's. call quaker freind true proper characteristic man. short seeing dealing much world among polite native stock good sense freed profession incumbrances formality compli- ment appears easiest truly politest men without single bow congee. really enjoyed plentiful elegant table best part entertainment pleasure received openess simplicity behavior man wife. james second try 'd convert col. kirk roman catholic faith rough bloody soldier told would anything change religion determined resolve otherways preingaged promised emperor morocco service ever altered would turn turk. think almost resolved alter turn quaker. designed afternoon rode prevented company spent evening members congress different colonies. president seems designed nature business affable open majestic deportment large size though proportion commands respect esteem aspect independent high character sustains. must begin another sheet tomorrow. adieu. 3 ``
4,`` joseph galloway william franklin saturday septr. 3d. 1774 returned philadelphia wait september 3 1774 endeavour find temper delegates. near two thirds arrived conclude ready proceed business monday. great opportunity sounding. far think behave temper moderation. boston commissioners warm believe wish non-importation agreement hope colonies advise justify refusal pay tea aggrievances redressed. behaviuor conversation modest yet much throw hints like straws feathers tell us point compass wind comes. dined thursday. two opportunities one elder rutlidge carolina whose sentiments mine differ one particular far explained -- reserved point save representation parliament. gentleman amiable character -- look 'd arguments sides fully met seems aware consequences may attend rash imprudent measures. younger brother rather warm. opportunity two new hampshire gentlemen. found col. folsom cool moderate -- major sullivan rather warm candid thought solidly subject. think neither intends tach particular cause boston general good. requested opportunities exchanging sentiments often occasion -- observations seemed full weight. marylanders ar rived three virginians peyton randolph bland lee arrived. 1 intimated several delegates necessity sending commissioners fully authorized british court mode pursued roman grecian macedonian colonies every occasion like nature -- thro may enabled case first plan accommodating unhappy differences acceptable know better propose next -- gentlemen scene action shall longer misled news-paper accounts private letters shall proceed solid information principles safety-that without petitions plans persons explain support little effect -- probability measures present congress deemed illegal unconstitutional upon point necessity sending persons home insist upon right colonies heard prove illegality congress arises measures power suffering assemblies meet september 5 1774 reasons procure due attention propositions congress pray governors may orders permit meetings give assurances conduct decent respectful dutiful mother state -- conduct kind fail give strength cause immediately end bring government attend reason redress aggrievances. intimations seemed weight far could observe met approbation. may depend communicating time time transactions c congress ``
5,`` james duane 's notes debates philadelphia monday 5 september 1774 members congress met smith 's tavern. speaker pensylvania assembly offerd congress use state house carpenters use hall agreed take view. proceeded carpenter 's hall. mr lynch proposed question whether respects suitable ought fixed upon without enquiry. observed state house equally convenient ought preferred provincial carpenter 's hall private house. besides tenderd speaker seemed piece respect due least enquire whether state house equally convenient. question however called great majority fixed upon carpenters hall. names members called mr lynch proposed shoud elect president chairman named mr payton randolph speaker assembly virginia unanimously approvd placed chair. question put title convention assume agred called congress. another question put shoud stile mr randolph agreed called president. next point fix clerk secretary. mr 1 thompson proposd mr lynch. mr jay observed authority say one september 5 1774 members congress willing accept office con- ceivd preference due. 2 answerd appointment woud deprive congress member woud much incumberd duties clerk attend trust chosen. objection thought reasonable mr thompson appointed stile secretary congress. credentials several members read new york producd observd assume character provincial delegates appointed particular counties 3 doubt far entitled seat congress provincial delegates therefore movd point might determined congress whether received upon unanimously resolved affirmative members shoud come different counties new york shoud also admitted seats. movd committee shoud appointed consider rules conduct congress report. opposd mr letedge rutledge elder observd doubtless usage house commons woud adopted debates every gent. acquainted usage woud waste time appoint committee subject. answered assemblies continent different usages rules. practice parliament member shoud speak point woud inconvenient present occasion. highest necessity fixing rule present occasion respect mode voting witt whether sense congress shoud taken majority voices members whether colony shoud vote majority deter mined way. upon motion points deferred consideration congress adjournd 10 oclo morrow morning. 4 ``
6,`` joseph galloway william franklin philadelphia monday septr 5 1774 congress day met carpenter 's hall notwithstanding offer assembly-room much proper place. next proceeded chuse secretary surprize charles thomson 1 unanimously elected. new yorkers others finding great majority think prudent oppose. measures seems privately settled interest made doors. say day 's appearance proceedings altered much last sentiments. virginians car- olinians rutlidge excepted seem much among bostonians instance adopted two measures. gentle men new york little expectations much satisfaction event things. tomorrow determine whether vote colonies single vote otherwise ``
7,`` john adams diary 1774. septr. 6. tuesday. went congress. received express intimation bombardment boston -- confused account alarming one indeed. 1 god grant may found true ``
8,"`` john adams notes debates september 6 1774 1 mr. henry. government dissolved. fleets armies september 6 1774 present state things shew government dissolved. land marks. boundaries colonies. state nature sir. propose scale laid. part n. america mass. bay part virginia ought considered weight. people complain 10,000 people virginians outweighed 1000 others. submit however. determined submit ruled. worthy gentleman ego near seemed admit necessity obtaining adequate representation. hope future ages quote proceedings applause. one great duties democratical part constitution keep pure. known province colonies numerous rich. giving satisfaction power. distinctions virginians pensylvanians new yorkers new englanders. virginian american. slaves thrown question freemen represented according numbers satisfyed. mr. lynch. differ one point gentleman virginia thinking numbers ought determine weight colonies. think property ought considered ought compound numbers property determine weight colonies. think settled. mr. rutledge. legal authority obedience determinations follow reasonableness apparent utility necessity measures adopt. coer- cive legislative authority. constitutents bound honour observe determinations .. govr. ward. great number counties virginia unequal point wealth numbers yet right send 2 members. mr. lee. one reason prevails time provided proper materials. afraid. mr. gadsden. cant see way voting colonies. coll. bland. agree gentleman ego spoke near present provided materials ascertain importance colony. question whether rights liberties america shall contended given arbitrary power. mr. pendleton. committee find unable ascertain weight colonies numbers property report lay foundation congress take steps procure evidence numbers property future time. mr. henry. agree authentic accounts -- authenticity meant attestations officers crown. go upon supposition government end. distinctions thrown. america thrown one mass. must aim minutiae rectitude. mr. jay. could suppose came frame american constitution instead indeavouring correct faults old one -- cant yet think government end. measure arbitrary power full think must run undertake frame new constitution. virtue spirit abilities virginia owe much -- always therefore inclination well justice giving virginia full weight. clear ought bound majority tho ever small mentioned matter danger worthy consideration ``"
9,`` silas deane elizabeth deane september 6 1774 told begin another sheet conception disagreeable occasion intelligince recd situation boston. say nothing city utmost confusion bells toll muffled unfeigned marks sorrow appear every countenance. congress sat untill three adjd. untill five proceedings various reasons kept secret head shall say nothing break though may publish world whole improper prematurely. may tell freinds never met scarcely idea meeting men firmness sensibility spirit thorough knowledge interests america gentlemen southern provinces appear. speak prejudice knowledge public well private conversation attend pleasure ballances many anxieties troubles september 6 1774 journey. may new england go hand hand need fear want spirit. intended entertained breif sketch character appearance 19th page letter must therefore conclude reserve rest future opportunity transactions congress intelligence relied untill publish. jos. webb told sent massachusetts spy receive. tell write hond. father report case give joy. begin 20th page. read shew discretion remember. capt. hubbard sets morning. hope best unanimous. wishing health sweetner every enjoyment. silas deane n.b. congress disclose proceedings agreement. good reason. make excuse jos. webb writing particularly designed perusal said family letter summary proceedings sentiment tuesday 6th sepr. 1774. nine night. 1 ``
