,TCP,Year,Title,Content
4524,dg008300,1778,Henry Laurens to Joseph Trumbull,"""Henry Laurens to Joseph Trumbull
  Sir York 27th November 77  Under this Cover extract from the Minutes of Congress, I have the honour of conveying to you which Shew that by a Vote of this present date you are appointed a Commissioner of the New Board of War consisting of Members not in that Assembly.  It is necessary further to intimate that your early attendance upon the Duties of that Office will be of great Service to the public & that it is therefore the particular desire of Congress.(1)  I have the honour to be &ca  ""
"
4531,dg008307,1778,Henry Laurens to the States,"""Henry Laurens to the States
  Sir Circular York 28th November 77. I had the honour of writing to you the 1st Inst. to which I beg leave to refer.  In obedience to the order of Congress I now forward the undermentioned papers.  Three Copies of Articles for Confederation & perpetual Union between the United States of America.(1)  Copy of Address from Congress to the States respectively, recommending the immediate consideration of that important plan for Compact.(2)  Copy of Minutes & Resolves, urging the necessity for Taxation in each State in order to raise five Million Dollars in the Year 1778 for the Service of the United States & as one means for establishing public Credit, recommending also confiscation & Sale of the Estates of persons who have forfeited the right of protection-& for other purposes.(3)  These papers so expressive of the meaning & good veiws of Congress require no attempt to a more minute detail of their Several contents. I have therefore only to repeat the request of Congress that you will take the earliest opportunity of laying them before the Legislature in your State.(4)  I have the honour to be with very great regard, Sir, your Excellency's most obedient Servant (5)  ""
"
4662,dg008438,1778,Henry Laurens to Baron de Kalb,"""Henry Laurens to Baron de Kalb
  Dear General, York 1st Jany. 1778.  This Morning the Baron Holzendorff brought me the honour of a Letter from you dated 20th November probably intended to have been 20th December accompanied by a packet directed to Monsr. Le Compte De Broglie at Paris.(1)  In my present circumstance pained & fatigued by the Gout & very fully exercised by the Duties of my Office in Congress I am persuaded Dear General you will excuse the brevity of my present respects. If the Packet, which is no doubt of great importance, had not made a part of your charge, 'tis possible I might have taken the liberty to delay writing to you until I should find my self at a little more ease.  The Packet I shall recommend to the Special care of Mr. John Adams at Boston who is going in the Character of Commissioner from Congress to the Court of France. Should his departure be intended to take place at any distant period, he will send it by some early safe conveyance.  That part of your Letter relative to Baron Holzendorff I have Communicated to Congress, which, with a memorial from the Baron, is committed to the Consideration of the Board of War. The Board will probably make a Report in three or four days to Congress, the result of which I will do my self the honour of communicating in due time.(2) I am &ca.  ""
"
4663,dg008439,1778,Henry Laurens to William Livingston,"""Henry Laurens to William Livingston
  Sir York 1st Jany 1778. I had the honour of writing to your Excellency the 30th December. Yesterday a Report, which had been formed at the board of War some day in November on your Excellency's Letter of the 11 th of that Month was made to Congress & recommitted with a charge to the Board to transmit the necessary explanation.(1)  Your Excellency's Letter of the 25th Ulto. & the State of the public Hospitals are under Consideration of a Committee of five, Congress seem determined to make every practicable improvement in that momentous concern.  Inclosed please Sir to receive an Act of Congress of the 31st December for promoting a speedy reformation in the Army in discipline & ceconomy.(2)  Congress have Resolved a Months extra pay to Officers & soldiers now in Camp & also a new Regulation in the article of Rations, which it is thought will be very acceptable to the Army at Valley forge.3  I have the honour to be &c.  ""
"
4664,dg008440,1778,Henry Laurens to James Mease,"""Henry Laurens to James Mease
  Sir York 1 Jany 1778. Inclosed please to receive an Act of Congress of the 31st December relative to your department.(1)  Congress having been offered the preference of purchase of \""Six Bales of Linens & Woolens\"" the property of Mr Cumberland Dugan of Baltimore which lye in a Vessel somewhere in the State of Massachusett have directed me to write to your Deputy Mr. Otis at Boston to embrace the offer & to take the goods into his hands which I shall do by an Express Messenger to morrow or next day & order him to call on you;(2) if you mean to write by him, please to prepare your dispatches to avoid delay.  I am with great Regard &ca.  ""
"
4665,dg008441,1778,Henry Laurens to Robert Morris,"""Henry Laurens to Robert Morris
  Sir, York 1st Janry 1778 This Evening I received in Congress & immediately Reported your very affecting Narrative under the 26th December.(1)  The Copies of Mr. Deane's Letters, have not as you have been informed, been read in Congress-therefore I am directed by the House to request you will Send them by the earliest opportunity:(2)  I am with great Respect.  ""
"
4666,dg008442,1778,Henry Laurens to George Washington,"""Henry Laurens to George Washington
  Sir, York 1st Jany 1778. I presume that before this can reach your Excellency, you will have received from a Committee of Congress consisting of the Board of War & three other Members, to whom your Excellency's Letter of the 22d December was committed, an account of the measures adopted & put in operation for better supplying the Army with provision.(1) JANUARY 1, 1778  This Evening Your Excellency's Letter of the 26th December was brought into Congress & reported, & will have the desired effect.(2)  My present duty is to convey to your Excellency three Acts of Congress, which will accompany this. Vizt.  December 30th. A Resolve for granting one Months extraordy pay to the Officers & Soldiers now in Camp; for a new adjustment of the Officers Rations &ca.  December 31st. A Resolve for promoting a Speedy reformation in discipline & ceconomy in the Army.  Jany. 1st. for preventing imposition in the payment of extra-Pay granted the 30th Decem.  I have the honour to be with great Respect.  P.S. Your Excellency will receive in three packets by the present conveyance 150 Blank Commissions.  ""
"
4667,dg008443,1778,Henry Laurens to Thomas Wharton,"""Henry Laurens to Thomas Wharton
  Sir, York 1st Jany 1778. The last Address which I had the honour of making to the State of Pennsylvania was directed to the Honorable Mr. Speaker of the Assembly, having been advised to do so by the Delegates in Congress. This Evening I remarked a correspondence from your Honor to those Gentlemen introduced into the House.(1) You will oblige me Sir by an information of the proper Channel for transmitting public dispatches to this State.(2) And permit me at present the liberty of sending to your hands an Act of Congress of the 31st December for promoting a Speedy reformation in the Army in discipline & ceconomy which you will be pleased to lay before the proper power &ca.  ""
"
4668,dg008444,1778,James Lovell to John Adams,"""James Lovell to John Adams
  Dear Sir, York Janry. 1st. 1778. The year is rendered quite pleasing to me, in its beginning, by the arrival of your favour of the 6th of December, which assures me you were then in health with your lovely family.(1) May part of that happiness long continue! I say part, for I wish you may e'er long be in France, or at York Towne. Your aid has been greatly wanted upon a most important transaction. We have had a call for your Stores of Grotius, Puffendorf, Vattel &c &c &c to support reason & common sense or to destroy both, just as your Honour & Da & Du & Dy should interpret the text. I shall expect a long, long letter when the business which the bearer of this carries to General Heath shall have been communicated to you.(2) There are certain words which might be so used as to cause a vast expenditure of ink. For instance, Men may dispute a year about \""just Grounds,\"" and each remain of the opinion he first set out with. Calm posterity alone perhaps can make a faithful decision upon the weighty matters now in dispute between Great Britain and these States as to the verum decens et honestum with which they are conducted.  I do not mean by that remark to deprive myself in any measure of the advantage of having your speedy & free opinion of the business before hinted at.  The next weighty affair is to settle the army after such a conference and consultation abroad as may make firm ground for determinations here within doors. Much work is to be done in a short period. One month of winter is gone. Howe will have no embarkation of troops to make in the spring to impede his early operations; and more of our soldiers perhaps will be destroyed by the galenic than by martial [arts?] at this season. All possible [effort] therefore should be exerted to [fill] up the quotas by every state. Virginia will draught, and I hope the substitution acts will be repealed every where.  With the compliments of the day to your Lady & yourself be assured you receive not the product of meer custom from your affectionate, humb Servt. James Lovell  ""
"
4669,dg008445,1778,James Lovell to Samuel Adams,"""James Lovell to Samuel Adams
  Dear Sir, York Janry. 1st. 1778. As I send the inclosed for you to seal I must beg you would not only appropriate the intelligence which it contains relative to business, but also those parts which respect the long continuance of exquisite domestic days, and compliments of the day not connected with the insensibility of meer custom.  Your abilities are greatly wanted here in the medical committee. There is a certain house most virulently divided against itself, and the unlucky removals of the sick which have become necessary from the change of station made by our army, has furnished picturesque scenes to be displayed by the pen of a ready writer, who is too apt to attribute them to a different cause from what I have mentioned.  In short there is a standing enmity between R h & S-pp-n which you must have observed yourself. The former indeed professes himself a \""generous Enemy.''(1) In short every great Plumb pudding that Congress has ever made has produced quarreling & envy, more or less, on this & the other side of the water. Thos. Morris is dismissed by his brother's request, upon full conviction of his ill behaviour. I before hinted to you some things from W.L. at Paris which shewed that the Commercial Agency was a slicing object.(2)  I duely notice your history of the different entry made into the Capital by 3 Travailers,(3) as I did also an account of a Resignation in Powars & Willis's Gazette (4) of Decr. 4th. Risible faculties were given to man for wise purposes without doubt. I have let them have full exercise on this occasion, let who will be vexed or sorry, with the correspondent of the Gazetteer's mentioned!(5)  ""
"
