,TCP,Year,Title,Content
10930,dg018547,1784,Charles Thomson to Robert R Livingston,"""Charles Thomson to Robert R. Livingston
  Office of the Secretary of Congress Dear Sir, June 14. 1784 [1782] (1)  The letter to his Most Christian Majesty as reported has been agreed to.  I enclose a copy that you may have a draught prepared. It is the JUNE 14, 1782  pleasure of Congress that it be signed by the President and countersigned by you and that the Seal of the United States should be used in sealing the letter.  With the greatest respect, I am, Dr. Sir, Yours  Cha Thomson ""
"
12055,dg020442,1784,Hugh Williamson to Alexander Martin,"""Hugh Williamson to Alexander Martin
  Sir Princeton 4th August 1784 [i.e., 1783]  Your Excellency has been very unfortunate in the means you employed for conveying intelligence. Yours of the 20th May came to hand 10 or 12 days ago & not sooner, of course the Philadelphia printers had copies of it from other newspapers before we could send them a manuscript.(1) Inclosed is Master Rivingtons veritable Gazette not Gazette of verity in which you will observe the speech is reprinted. Had the Executives of other States at an early hour recommended those generous & manly sentiments which you have proposed to the General Assembly much confusion might have been prevented in the United States, and those vagabonds would properly have been considered of little importance who like flies on the political wheel have, poor Devils, in vain attempted to retard the progress of Liberty. The definitive Treaty has indeed been strangely delayed but we have not received a single Line from one of our Ministers on that subject since (I think) the 7th of April. We knew that the extraordinary political Phenomenon, the absolute want of a Ministry in England for near seven weeks, delayed all negotiations. Our last accounts stated that negotiations seemed to go on seriously. There is reason to believe the definitive Treaty was signed at Paris on the 27th May, near 20 Days might be required for ratification in the several European Courts concerned, before which no publication could be made. We however may daily look for a Copy to be ratifyed here. The reasons which induced Congress to adjourn to this place have been pretty fully explained in a Public Letter from the Delegates.(2) Concerning our future motions I cannot even give you conjectures, except that I suppose we shall leave this before Winter, because I think we cannot continue here with any degree of comfort during the Winter. Invitations for going to different places croud thick upon us. I have written to the Post Master General (3) respecting the Letters which are detained in the office at New Bern. Should you have received these Letters befor[e] this comes to hand I shall be obliged to you for  AUGUST 4, 1783  an exact Copy of the endorsement on each of those Letters. If they are still detained you will be so good as cause a friend in New Bern to take a Copy of the whole superscription & send it to the Delegates. If the post officers are clearly culpable we shall know what measures should be taken, if the detention arises from some ambiguity in the words of the ordinance, the ambiguity must be removed. If the name of a member of Congress is on the Letter or of one of our Public Ministers, or if it is to the Govr. of a state it should doubtless be free provided it is said by the inscription to be free or to be on public service. But there have been several complaints of Letters detained in the first of these predicaments merely because they had not also the marks free or public service on them. In all such cases however a Habeus Corpus has issued. I have the honor &ca. Hugh Williamson  ""
"
12407,dg021191,1784,Thomas Jefferson to James Madison,"""Thomas Jefferson to James Madison
  Dear Sir Annapolis Jan. 1. 1784. Your favour of the 10th Dec. came to hand about a fortnight after its date.(1) It has occasioned me to reflect a little more attentively on Buffon's central heat than I did in the moment of our conversation and to form an opinion different from what I then expressed. The term 'central heat' does of itself give us a false idea of Buffon's hy-pothesis. If it meant a heat lodged in the center of the earth and diffusing it's warmth from thence to the extremities, then certainly it would be less in proportion to the distance from that center, & of course less under the equator than the poles, on high mountains than  JANUARY 1, 1784  in deep vallies. But Buffon's theory is that this earth was once in a state of hot fusion, and that it has been, and still continues to be, cooling. What is the course of this process? A heated body being surrounded by a colder one whether solid or fluid, the heat, which is itself a fluid, flows into the colder body equally from every point of the hotter. Hence if a heated spheroid of iron cools to a given degree, in a given space of time, an inch deep from it's surface, in one point, it has in the same time done the same in any & every other point. In a given time more, it will be cooled all round to double that depth, so that it will always be equally cooled at equal depths from the surface. This would be the case of Buffon's earth if it were a smooth figure without unevennesses, but it has mountains and vallies. The tops of mountains will cool to greater depths in the same time than the sides of mountains & than plains in proportion as the line a.b. is longer than a.c. or d.e. or f.g. In the valley the line h.i. or depth of the same temperature will be the same as on a plain.(2) This however is very different from Buffon's opinion. He sais that the earth being thinnest at the poles will cool sooner there than under the equator where it is thicker. If my idea of the process of cooling be right his is wrong and his whole theory in the Epochs of nature is overset. The note which I delivered you contained an acknowledgement of my having borrowed from you a draught for 333 1/3 dollars and a promise to repay it on demand. This was exclusive of what I had borrowed in Philadelphia. We have never yet had more than 7 states, and very seldom that, as Maryland is scarcely ever present, and we are now without a hope of it's attending till February. Consequently having six states only, we do nothing. Expresses & letters are gone forth to hasten on the absent states that we may have 9 for a ratification of the definitive treaty. Jersey perhaps may come in, and if Beresford will not come to Congress, Congress must go to him to do this one act.(3) Even now it is full late. The critical situation in which we are like to be gave birth to an idea that 7 might ratify, but it could not be supported.(4) I will give you a further account of this when it shall be finally settled. The letters of our ministers inform us that the two empires have formed a league defensive against Christian powers & offensive agt the Turks. When announced by the Empress to the K. of Prussia he answered that he was very sensible on it as one is when informed of important things. France answered in a higher tone and offered to mediate. If Prussia will join France perhaps it may prevent the war: if he does not, it will be bold for France alone to take the aid of the Turks on herself. Ireland is likely to find employment for England. The United Netherlands are in high fermentation. The people now marshall themselves in arms and exercise regularly under the banners of their towns. Their object is to reduce the powers of the Stadtholder.   I have forwarded your letter to mrs. House. Mrs. Trist I expect left Philadelphia about the 18th of Dec. for Pittsburgh. I had a letter from her in which she complained of your not having written and desired me to mention it to you. I made your excuse on the good grounds of the delays you must have experienced on your journey & your distance from the post road: but I am afraid she was gone before my letter reached Philadelphia. I have had very ill health since I have been here and am getting rather lower than otherwise.(5) I wish you every felicity and am with sincere affection, Your friend & servt. Th. Jefferson ""
"
12408,dg021192,1784,Charles Thomson to Reuben Haines,"""Charles Thomson to Reuben Haines
  Dear Sir,(1) Annapolis Jany. 1st. 1784  I have received a letter from our friend Doctor Franklin informing that a Mr. DuPont had at the desire of his Serene Highness the Margrave of Bade, requested him to procure a certificate of the death and burial of a Mr. Adam Marggrander, a subject of that Prince.(2) This Mr. Marggrander, as Mr. duPont informs, set out from his own Country in 1774 for Philadelphia in company with a Mr. Gucker de Schreck and was employed there by a Mr. Heintz a brewer in Market Street, and was drowned. As the Prince interests himself warmly in this matter, Mr. Franklin has earnestly requested me to procure if possible what is desired, and as I am persuaded Mr. duPont must have mispelt your name and that it was at your Brewery Mr Marggrander was employed, I take the liberty of troubling you with this and requesting you if a register has been kept of the deaths and burials to obtain an authenticated extract from it as far as respects Mr. Adam Marggrander, or if that has not been the case to procure a certificate of his death and burial duly attested under the hand and seal of some public Officer and send it to me, that I may transmit it to the Doctor. I am with much respect, Your Obedt. huml servt, Cha Thomson  JANUARY 1, 1783  ""
"
12409,dg021193,1784,Charles Thomson to William Paca,"""Charles Thomson to William Paca
  Sir. Annapolis Jany 1. 1784. I think it my duty to inform your Excellency that for want of seven states Congress have not been able to proceed to any Business. On Monday there were only six states represented & on Tuesday and Wednesday only five, But the delegate for Rhode island who was absent sent word that though he was indisposed yet if Maryland was represented he would attend.(1) For your excellency's further information I enclose an extract from the journal containing the entries of this week (2) and am with due respect Your excellency's Most Obedient & Most humble Servt Cha Thomson  ""
"
12410,dg021194,1784,Hugh Williamson to John Pierce,"""Hugh Williamson to John Pierce
  Sir Annapolis 1st Jany 1784  About the Time we adjourned from Princeton I recd. a Line from you,(1) to which you would probably have discovered before this Time that I had paid Every possible attention; but there have not since that Time been nine States represented in Congress. Your concerns are delayed with the most important ones of the Nation. On the Application of some foreign Officers for some immediate Pay a Committee was appointed some Time ago of which I am chairman. The Journals ought to shew what has and what has not been promised or done for the Foreign Officers who have been in our Service, but there are different opinions as to the manner in which our executive Officers construe the meaning of these Journals. Be so good as inform me whether in settling the Accots of foreign Officers who have been in our service they have been allowed half Pay. If half  JANUARY 1, 1784  Pay has been allowed to any of them whether it has indiscriminately been allowed to those who had & to those who had not taken the Oath of fidelity to the States? (2) I have the Honor to be, Your obed & hble Servt. Hu Williamson ""
"
12411,dg021195,1784,Thomas Jefferson s Draft Resolution,"""Thomas Jefferson's Draft Resolution
  [January 2, 1784] (1)  Whereas it is stipulated in definitive treaty of peace between the United states and his Britannic majesty that the ratifications of the said treaty shall be exchanged on or before the 3d day of March next and there now remains before that period little more time than is requisite for the passage of the sd. ratification across the Atlantic; And Congress consisting at present but of 7 states, these differ in opinion, some of them considering 9 as requisite under the Confederation to the establishment of every treaty while others are of opinion that nine having ratified the Provisional treaty, and instructed their ministers to enter into a definitive one conformable thereto which is accordingly done, seven may under these particular circumstances ratify what has been so declared by nine to have their approbation; and those of the former opinion being equally desirous with the latter that no power which it may be supposed they possess should remain unexercised for the final ratification of this instrument provided it may be done with the preservation of good faith towards the other contracting party and without being supposed to convey any opinion of Congress that such ratification is authoritative, which supposition would be contrary to truth:  Resolved therefore that the states now present in Congress do declare their approbation and ratification of the said treaty; that the same be duly attested under the seal of the states: and transmitted to our ministers: that so soon as nine states shall be present in Congress, the said treaty shall be submitted to them and their ratification & when obtained shall be transmitted to our ministers also in hope of it's reaching them by the stipulated time, in which case this shall be used and the former cancelled; that if however they do not receive the  JANUARY 3, 1784  ratification by nine states before the time for exchange they then produce the act of the seven states, offering it to the acceptance of the other party in exchange for theirs with assurance that it will be followed by another expedited by nine states which shall be delivered to them also; and at the same time explaining (if they find it necessary for the preservation of our good faith) the differences of opinion which exist as to the competence of seven states to this act; or if it be more eligible to the other party that then they agree on a further day for the exchange of ratification.  ""
"
12412,dg021196,1784,Arthur Lee to Francis Dana,"""Arthur Lee to Francis Dana
  Dear Sir. Annapolis Jany. 3d 1784  The resolution of this day was movd by your friends with the view of giving you any opportunity you might wish to communicate your thoughts on our Affairs, or on your own conduct. You will therefore second their views by coming as soon as it may be convenient.(1) At the same time it is my opinion that no one in Congress is in any manner dissatisfyd with your conduct, & that the seeming rebuke you receivd was prompted by the french Secretary here, because you did not appear sufficiently subservient in that quarter.(2) The late Sec. for for. Afs.(3) was far too much under that influence. I must sincerely congratulate you on your safe return to the bosom of your friends & Country.(4) Adieu, A. Lee  JANUARY 4, 1784  ""
"
12413,dg021197,1784,Thomas Mifflin to William Livingston,"""Thomas Mifflin to William Livingston
  Sir, Annapolis 4th Jan. 1784. 3 oClock P.M. I have already addressed three several dispatches to your Excellency of the 23d of November & of the 23d & 24th of December stating to you the arrival of the Definitive Treaty and the necessity, by an Article thereof, of its ratification and Exchange at Paris by the 3d of March next: I have also stated in those dispatches the particular situation of Congress. Nine States being necessary to a Ratification & Seven only being present. Apprehending that these Letters may have miscarried & having Reason to believe that the Representation from South Carolina will be compleat in a day or two, I have dispatched Col. Harmar my private Secretary with this Letter to your Excellency, informing you that if the Delegation of New Jersey attends in Congress without further delay we may yet ratify the Treaty in time. A Representation of Nine States to ratify the Definitive Treaty before the Time limited for its Exchange expires must appear to your Excellency too important to be longer delayed.(1)  I have the Honor to be, Sir, with the highest Respect, Your Excel-lencys most obt. humble servant. Thomas Mifflin ""
"
12414,dg021198,1784,Cadwalader Morris to William Bingham,"""Cadwalader Morris to William Bingham
  My Dear Sir, Annapolis 5 Jany. 1784 I should have done Myself the pleasure of replying to your kind Epistle of 20 Septemr. before this time, but a variety of Engagemts. prevented me. We have Equal Merit in Opening the Correspondence. You wrote before you knew I had taken up the Quill, as did your Humble Servant before He knew, you would keep your promise. Therefore Your reproaches must be Withdrawn. Yours came to Hand just at the Moment of Election, when Our passions were all alive, Each straining Every Nerve to place the Characters We Esteemed in the House of Assembly--the success of Our Labors you have had from Our Friend \""Just so.\"" My Appointment to the Seat I am now in immediately Succeeded this Business--these two Events must therefore be my apology. Your Observations on the Late American Business, are good. Dr Rush, a few days ago sent me per post your Letter to Him--in that, you are much more explicit, and don't think I flatter you when I inform you, that Many Compliments were paid to My Friend by Gentlemen, whose Opinions he respects--however, I will quit the subject as I know you are very irritable, a little smoothing down may not be disagreeable to you, as well as some other Folks. I fancy you have had a Minute Detail of the Motions of Congress, with the reasons 'pro and Con'. If I have time before this Vessell goes, I will give you My thoughts & Information, and unravel some Matters, which I am sure will strike you, and that from your perfect knowledge of Characters & Circumstances, you will join Issue with me. I thank you for your kind Expressions and Services with regard to My relation in London. Some Letters from Me, which must have got to your Hands immediately after date of yours, will make you Acquainted with some particulars, which may point out My Wishes, and in what Manner you can do me very Essential Services. I need not tell you what were My feelings on taking a Seat in the supreme Council of the Nation--you can guess better than I can Ex- JANUARY 5, 1784  press them; I wish I had You at My Elbow; My Bashfulness is intolerable, I sweat at Every pore, but have made some Essays, and am determined to blunder on, till I can speak (if possible) without Embarrassment. I had not a Single habit of public Life about me, and therefore quite a Virgin Character (I don't say any thing of other parities). Unfortunate for Our Delegation, not a limb of the Law among Us, tho I cannot Complain of My Colliague Genl Hand, who is Sensible and Intelligent, and at the same time, too Modest. Mifflin is Out of the Question, being Our president, I can only have His assistance in the Closet, except Voting. Here we have been seven States for a Month, and though perfectly Competent in My Opinion, to the Ratification of the Definitive Treaty, it is not yet done. At first blush, on reading the 6th Section 9th Article of the Confederation I was of another Opinion--but on mature Consideration, I now think seven may Confirm what Nine Consented to--that is--Nine States instructed Our Ministers to make the preliminary or rather the provisional Articles, A Definitive. I have not made politics A Study, but I recollect the triple Alliance, made by Sir W. Temple. The United Netherlands, by their Constitution, require a Unanimous Vote of the States on the Question of peace or war, but in this Instance, a Majority determined.(1) The Swedish Court by their Minister, told the States, their Act was Unconstitutional, and demanded a record should be made by Each State and registered in its Archives. This, they absolutely refused, and yet the Treaty was good. The Interference of One Foreign power, to controul the Act of Another, is too idle to argue on. In Commonwealths, the Members of the Great Council are amenable only to their Constituents, the Sovereignty, which sent them to it--for my part I will, should the Question come before Us, at every risque of displeasure of the State I have the Honor to represent, Vote for the immediate Ratification. The Consequences, from another conduct, are too strikingly Obvious, and too serious to enter into their Detail. Our Election of Directors comes on in a few days.(2) I suppose My absence will induce the proprietors to drop me, but I would rather continue and have hinted as much to Our Worthy president, your Father in Law.(3) I hope you will be with us before the Expiration of another year, and I shall be always happy to sit at the same board with you. Now I am on this subject, I must acquaint you that 33 1/3d has been given for the old Stock--so writes My Brother SCM (4) to me by last post--the Dividend for the last Six Months, will be between 7 and 8. I am now at the fountain head of Information of a particular kind but not of the sort to Entertain you. We have Complimentary Letters from all the powers of Europe, and some of the Tawny Ones--from the Gallic Cock to the Humble Knights of Malta--from the Nuncio of His Holiness and the Emperor of Morocco.  We have had some Excellent Letters from Our Ministers abroad, the Contents of which are highly interesting, but the seal of secrecy is fixed on them, and of Course I am debarred from the pleasure I should Enjoy by Communicating them to you. Our Files are pretty well Loaded, but I think with a little Industry, the Most important papers may be got thro.' Those of Lesser Moment may be left. Congress may then seperate and a Committee of the States take up the Business. Our President will of Course be the Delegate for Pensilvania in the Committee, and I shall return with Infinite Satisfaction to the pursuits of private Life. I am too Domestic an Animal to be at this distance from My family, added to which, the cares which ever follow an Encreasing House make a strict Attention to Business Necessary.(5) I must Endeavour to bring up the Losses of the last year of the War, which you know the Merchants of Philada were very sensible of & We were not without our Share. I hope you complied with a former requisition of mine, I mean the New publications--if not, I now lay my Commands on you--it was certainly a Modest one and ought to have attention paid it. Before I quit, I'll just tell you there is No prospect of a Convention being agreed on by the Hon. Censors--their doings, as Jonathan says, are rather of the Conclave Complexion. Let me beg you to present My Compliments to Mrs. Bingham, and to ask you how many Young Ones you score now. I suppose you'll bring over with you, An American, English, French, Spanish, Dutch, Italian & Morrocco Brood--for I take it for granted you'll be Employ'd in begetting in all these Countries. What say you to a plenipo's Commission to the Numidian prince? Adieu My Dr sir & believe me with Great truth & affect. Yr. Friend & Servt. Cad. Morris [P.S.] I enclose you some papers, which may be later than you may have them from Philad & N York, as I am told they are froze up there. Mr Smith, late Secretary to Governor Eden, is now in my Quarters, and begs me to present His best Compt to you. He had the pleasure of being often in yr Company, when you first visited Europe.(6) ""
"
