,TCP,Year,Title,Content
10658,dg018275,1782,John Hanson to Thomas Sim Lee,"""John Hanson to Thomas Sim Lee
  Dear sir, Philadelphia Jany 1 st. 1782 Congress have Just received intelligence from New York, that Gen. Leslie had wrote to Sr Harry that unless he sent him A reinforcement, he should not be Able to Keep Charles Town, in Consequence an embarkation of about 1100 men had taken place.(1) I have inclosed you the packet of this day. Am in hopes that the Account in the Annapolis paper of St Eustatius And St Martins being taken by the French will prove true. Soon after my Arrival here in the fall I received orders from Mr Mollihon for Some money payable at different periods promising him at the same time that if it Should appear that there was not So much due from him that I would not Call for the payment of those orders, which were payable the 1st this month And the 1st February. Mr. Mollihon was with me this morning and by his Account the State owes him near £500. My relying upon those orders induced us to engage to pay money which I am not able to Comply with. Mr. Carroll I believe is in the Same situation. I hope your Excellency and honors will as Speedily as possible relieve us from so disagreeable a Situation. Tobacco Such as has hitherto been Sent will not net £5 a hhd. Flour of a good quallity if it Could be Sent immediately might Answer. I wish you A happy new year, And Am with much esteem And regard, Your Excellencys most humble Servt,  John Hanson  ""
"
10659,dg018276,1782,Samuel Livermore to Meshech Weare,"""Samuel Livermore to Meshech Weare
  Dear Sir, Philadelphia Jany. 1 1782 I wish you a happy new year. Nothing material has turned up here since my last. I hope to have something to write by next post. I am anxious to hear the event of Genl Nicholls expedition. The Vermonters are very turbulent about Hudsons river and a strong suspicion of their being in League with the Brittish you will hear more in my next, if brot to any head in Congress.(1) Your most obedt Servant. Samuel Livermore JANUARY 1, 1782  ""
"
10660,dg018277,1782,Virginia Delegates to Benjamin Harrison,"""Virginia Delegates to Benjamin Harrison
  Sir Philada.Jany. 1st. 1782  A Letter from Genl Heath (1) who commands the army on the North River, dated the 26th Ulto. informs Congress that an intelligent person from N. York had reported to him that an embarkation of troops was taking place there, that he saw a part of them going on board, and a number of dragoon horses hoisted into the vessels, that he was told by a Captain with whom he was well acquainted that Genl Leslie had written to Genl Clinton that unless he was reinforced with nine hundred men he could not defend Charlestown, that a much larger number than that were to embark, that besides Charleston they were destined to Georgia & Augustine. The person did not know all the corps that were to embark but was informed there were to be some British, some Hessians, & the newraised corps, of which Robinsons (2) & the N. York Volunteers were particularly mentioned. They appeared to be bringing down much baggage to the wharves. It was said they expected to have the whole on board by the Sunday preceding the date of the letter.  Although the general plan of our official correspondence excludes unauthenticated intelligence, the successful enterprize of the Marquis de Bouille agst. the island of Eustatius, is attended with so many marks of reality that we can not well omit it. The article in the inclosed gazette(3) under the Antigua head in particular, is little short of a confirmation of it.  We have the honor to be with the highest respect & esteem Yr Excellency's Obt. & very hble servts. Jos. Jones  J. Madison Jr.  Edm. Randolph (4) ""
"
10661,dg018278,1782,Oliver Wolcott to Andrew Adams,"""Oliver Wolcott to Andrew Adams
  Sir Philadelpa 2 Janry. 1782 I have been favoured with your Letter of the 22d Novr. and 10 Decr. which I am happy to Acknowledge. I suppose that you have recd. one from me since I left Home.(1)  I can say no more with Regard to the Letters of Mr. Deane which you desire to be informed of than that they are here generally believed to be genuine.  As to the Matter of Imposts which you also mention, I think that a National Revenue is Necessary, my Reasons for this opinion in Regard to the Imports are given in the Report of a Committee which I suppose will be considered the next Session of Assembly. That any Money granted may be misapplied is most certain And if this Principle ought to govern No Money ought ever to be granted for any publick Use, at present so farr as I can judge there is a great Reduction of Expence, by the Conduct of the Superintendant of Finance, in the Expenditure of Such Money as he is possessed of. The single Article of furnishing the Stationary Troops by Contract has reduced the Expence of Rations doubless one half.  The Acts of Congress reducing the Number of the General Staff, except what are necessary for Actual Service, and reducing All Officers commanding several Cores not in the Line of any State, while it relieves them from a Circumstance which can afford no Pleasure, in holding an Office, not accompanied with any proper Command, in which they must find that there Services are not wanted, will make a considerable saving of Expence.(2)  Congress have incorporated the Society for establishing a Bank.(3) Their first Subscription for it is already compleated. Much utility I hope will be derived from it. But without a Revenue such immediate advantages to the Publick cannot be Obtained from it as might otherwise be expected. But the Principles upon which Banks are established is so little understood that I suppose many will object against it.  We have no News from Genl. Greene so late as that published under the N London Head. We may dayly expect to hear from him.  I am Very sorry that Vermont has not complyed with the Proposal of Congress. N York and N Hamshire are remonstrating against them. There recent Claims are I beleive universally rebrobated, and their persisting to make them, will probably invovle them in much Dificulty.(4) JANUARY 2, 1782  My best Complements to Mrs. Adams and my other Friends. You will please to let my Family know that I am well-as it is uncertain wheather I shall be able to Write to them by this Oppertunity. I am Sir with much Regard, your most Obedt. Servant,  Oliver Wolcott ""
"
10662,dg018279,1782,Georgia Delegates to Mordecai Sheftall,"""Georgia Delegates to Mordecai Sheftall
  Jany. 3d. 1782. The Delegates of the State of Georgia request the Court to arrange the Evidence to be taken in the case of Major Genl. Howe, in the following manner? (1)  At the commencement of the invasion of the State of Georgia in the latter end of the year 1778-what Steps were taken by Major Genl. Howe to prevent the enemy Landing-where did the enemy Land? was the place known in time, and was it defensible; what force was stationed there, and the resistance made? where was the Army Posted; and were the passes leading in directly to the Town secured. In what manner did the enemy approach, and what resistance was made-when and in what manner did the Army Retreat-how many were taken and in what manner-could it have been prevented, and by what means? How many Cannon and what Stores were lost, and by what mean's-when did the Army Cross Savannah River, and in what manner, Were the Troops at Augusta ordered to leave the State, and by who's Orders, were the Troops at Sunbury Ordered to leave the State, and by whom, and do you know if the Order's were to leave the State?  The Delegates of the State of Georgia, Send the foregoing Question's that will be proponded to him by the Court martial in the Case of Genl. Howe in Behalf of the State?  ""
"
10663,dg018280,1782,Georgia Delegates to Baron von Steuben,"""Georgia Delegates to Baron von Steuben
  Sir, Philadelphia, January 4, 1782.  We are sorry to understand, that the indisposition of General Elbert is like to prevent his attendance as an evidence on the trial of Major General Howe. Should that be the case, we are hopeful the Court will direct his deposition to be taken, before the close of the trial, upon the interrogatories that were given in by us to the Board of War, in behalf of the State of Georgia.(1) We are, Sir, Your most obedient and very humble Servants, Edward Telfair, W. Jones.  MS not found; reprinted from NYHS Collections, 12 (1880): 243.  1 The \""interrogatories that were given in . . . to the Board of War\"" were apparently the same as those sent to Mordecai Sheftall on January 3, for which see the preceding entry. In his January 5 reply, Steuben pointed out that the court could not order a deposition taken of Gen. Samuel Elbert, who was \""not in a condition to travel,\"" because it was \""contrary to the usage and custom in like cases.\"" Notwithstanding, Elbert was able to testify in person on January 12. See ibid., pp. 244, 265-73.  

  NEXT SECTION ..  NAVIGATOR""
"
10664,dg018281,1782,John Hanson to George Washington,"""John Hanson to George Washington
  Sir, Philadelphia 4.Jany. 1782. The inclosed letter from William Connor and the papers accompanying it, have been read in Congress and are referred to your Excellency to take order upon.(1)  I have the honor to be &c. J. H.  ""
"
10665,dg018282,1782,Ezekiel Cornell to Welcome Arnold,"""Ezekiel Cornell to Welcome Arnold
  Dear Sir.(1) Philadelphia Jany. 6th. 1782 I have received your letter of the 18th Ulto. to Mr. Ellery and my self it is with pleasure I observe the attention you pay to the want of your absent friends and I shall be happy whenever it shall be in my power to return the kindness and thereby convince you how much, I am your most obedient, Humble Servant, E Cornell  ""
"
10666,dg018283,1782,John Hanson to the States,"""John Hanson to the States
  Sir, Circular. Philadelphia. 6th Jan. 1782. Your Excellency will receive enclosed herewith a copy of an Act of Congress of the second inst. recommending to the Legislature of each State to pass Acts, to be in force during the continuance of the present war, for the seizure and condemnation of British Manufactures found on Land within their respective Jurisdictions, in certain cases; which, I hope, will meet with proper respect and attention.(1)  I have the honor to be &c. J. H. Presidt.  ""
"
10667,dg018284,1782,William Floyd to George Clinton,"""William Floyd to George Clinton
  Dear Sir, Philadelphia Jany 7th, 1782. Your Excellencys Letter with the papers therewith Inclosed Respe[c]ting the Conduct of the people on the Grants, I laid before Congress, who Refered them to a Committee; and that Committee have this Day Reported; (1) A Copy of which Report is herewith In- JANUARY 7, 1782  closed.(2) Next Thursday is Assigned for taking it up, And I am Sorry to Say, that there appears in Congress (however unjust with Respect to our State, or however Impolitick it may be With Respect to the United States) too Great a Majority in favour of it, But as it is one of those matters which Requires the Consent of Nine States before it Can pass, I think they will not be able to Carry it this time, And Altho' I may prevent this passing, yet I am very doubtful whether I shall be able to procure from Congress any thing that will be of much use to us, But I Shall do my Endeavour and I have the Assistance of Some able friends who are heartily Interested in this Business.  Whatever Congress may Determine on with Respect to this or any other Matter that Relates particularly to our State I Shall Give you the Earliest Information.  Reprinted from Burnett, Letters, 6:286, from a document located in the New York State Library before the Albany fire of 1911.  1 Governor Clinton had sent both a private and a public letter of December 24 to the New York delegates concerning the \""treasonable\"" activities of the Vermont leaders. Neither the journals nor Secretary Thomson's endorsements indicate when Clinton's public letter and enclosures were laid before Congress and reported to committee, but for the letter and its 19 numbered enclosures, see PCC, 2:141-86. Both of the letters have been printed in Clinton, Papers (Hastings), 7:623-25.  2 Not found; but for the revision of the report on Vermont submitted to Congress this day and debated on January 12, 25, and 28, see PCC, item 40, 2:237-40; JCC, 22:54, 57 60; and Floyd to Clinton, January 15 and 31, 1782.  

  NEXT SECTION ..  NAVIGATOR""
"
