,TCP,Year,Title,Content
14051,dg02417,1787,Rufus King to Nathan Dane,"""Rufus King to Nathan Dane
 Dr. Sir New York 22 Nov. [17]86 Mr. Gorham left us on Monday, I expect to leave this place for Hartford on Friday.(1) No addition of Delegates since I wrote you last. I wrote a note to each of the Printers in this City & requested that they would not insert any thing in their papers relative to your communication with the Legislature,(2) as the accounts were very erroneous. Nothing has been or will be published. I have nothing to add except that we have a copy of the Treaty of Amity & Commerce concluded between Morocco & the US.(3) Its duration is Fifty years. Farewel, Rufus King ""
"
14070,dg02437,1787,Samuel Meredith to Henry Hill,"""Samuel Meredith to Henry Hill
 Dear Sir Thursday 2½ Clock Januy 4, 1787 After a Slight conversation with a Col Fish at breakfast I retired to my Room & wrote in a hurry what you must have recd. in which I misstated the payments of quit Rents, in considering the matter further & a second application to him, I find it will be only necessary for you to mention the time You sold to Mr Holker from that, deducting the 8 Years will leave the sum to be paid, which can be done in the way you proposed, & if Mr Holker chooses to settle it finally & releive himself from any future payments, he must pay up thereon due to the time, & then pay 14 Years purchase. The Treasurer fell from his Horse some time past, broke his leg in several places, & has not been visible unless to his Friends, so that I got Col Fish who is one, to give him an Extract of your Letter, & an offer if he should think proper to lodge the Certificates in his hands till I could get your answer to a letter I had written, in this way the matter rests at present. The other papers I will try to get & send by this Post but if I should fail you may depend on them by the Next. Monday was new Years day on which there was no business done in the Offices. I am anxious to hear how the Bank matter was decided on, it was coming very near to have but a Majority of one, if they lessen in the same ratio on the other readings it must be thrown out.  Give my love to Nancy & believe me to be, Dr. Sr. Yours &c,  Sam Meredith P.S. I waited to the last moment to give You some further information respecting the papers. I find from Mr Duer that in all probability they will be finish'd this Evg. All this Morng have been employ'd in trying to find out some private hand that will leave this tomorrow. If none offer shall send them by express as the post dont leave here again till Monday which is the 8th. ""
"
14071,dg02438,1787,William Blount to John Gray Blount,"""William Blount to John Gray Blount
 Dear Sir,(1) Newyork January 7th 1787 Not since the 19th November have I heard nor recived a single line from you and I never was more anxious in particular about the Proceedings of the Assembly and much as I wish to hear yet I am afraid to hear for I fear your party has been a weak one but pray give it all to me the bad with the good.(2) At present only the States of S.C., Penna., N.J. and N.Y are represented, from Georgia there's Col. Few, N.C. myself, V[irginia] Col. Grayson, M[aryland] none, D[elaware] none, C[onnecticut] Docr. Johnson, Rhode Island none, M[assachusetts] Mr. King, N.H. none. Few from Letters recived expects a Colleage and so do I, M[a]dison is shortly expected from Virginia, Marryland is expected shortly on the floor & Johnson & King are in Expectations of Colleagues shortly the former daily, from this State of facts you may judge as well as any body when we shall probably have a Congress. If it did not appear to me quite Certain that a certain Friend of yours will be president(3) I would certainly return home as soon as I could after the Assembly had adjourned and indeed even with that Certainty in view if I could do it consistently with the Wishes of my friends I believe I should. I wrote to Thos. Blount(4) by the British Packet which sailed yesterday under Cover to Mr. Benjamin Eyre. The Brother of Mrs. Eyre Mr. Richd. Smith is here at present, he was formerly a Merchant of Boston of much Business. At present he is closing his Business. I was introduced to him by Mr. Skipwith. He has made large Purchases of back lands in Virginia and within this Week made another of 40 or 50,000 Acres at 6d an Acre in which I believe Mr. Eyre is interested. Capt. Cossa arrived here on Friday the 5th and informs me that there was no accounts of Jacob or McDaniel when he came over Ocacock on the 24th Decr. My Compliments to Polly and believe as usual Yours, Wm. Blount ""
"
14072,dg02439,1787,William Samuel Johnson to Robert Charles Johnson,"""William Samuel Johnson to Robert Charles Johnson
 N York 7th Jany. 1787. \""I rec'd with pleasure yrs. of the 2d Instt. & I assure you rejoice in yr. Success against Mr. Nicholls as much as you can do especially as you say it animates you to fresh & more vigorous endeavours to excell. This is right. Viris Acquirit eundo(1) may properly enough be applied in a moral as well as natural sense. But you must not lay too great press upon actual success in Causes, there are a thousand Circumstances to prevent it even where it is Merited. Addison makes one of his Speaker's say \""It is not in Mortals to command Success, but we'll do more we will deserve it.\""(2) To deserve it as far as in us lies is the main point. For my part I have no Doubt of yr. succeeding in the Profession you have chosen, if you have but sufficient zeal & Industry, but both are necessary in a high degree, in order to yr. making a conspicuous Figure, which I hope you will be Ambitious of. Next Week, I think, you are to go to Danbury for admission. I doubt not you will succeed, & Trust you will find it easier than you have apprehended. Give my Compts. to the Gentn. of the Barr & Court, & I shall wish to know from you as soon as you have Opportunity how the affair has proceeded.\"" Concludes with some personal legal matters and expresses concern \""that yr. Dear Mamma(3) has dismiss'd her Maid.\"" ""
"
14073,dg02440,1787,Rufus King to Elbridge Gerry,"""Rufus King to Elbridge Gerry
 My Dr. Sir New York 7 Jan. 1787 Congress is not yet organized, and it is uncertain when it will be---;The Anxiety and Dissatisfaction still continues, which has for some Time existed concerning the Government of these States. God only knows what will prove the Issue. It is most certain that things will not long continue in their present condition, if foreseeing the Dangers which hang over us, we do not unite in measures calculated to establish the public Happiness, I am confident that no Man will be able to bear up against the calamitous Events, which will otherwise force themselves into Existence. January 7, 1787  You have seen the Virginia law for the appointment of Delegates to a convention in Philadelphia in May, Genl Washington, Mr. Wythe, Randolph, Maddison & others are appointed for this convention. Pennsylvania have appointed Mifflin, the two Morris, Fitzsimmons & three others on the part of that State. Hamilton who is a member of the Assembly of this State will exert himself to induce them to send Members. Jay & others are opposed to the measure, not alone because it is unauthorised, but from an Opinion that the result will prove inefficacious. Genl. Washington will not attend, although there will be at the same time & place a general meeting of Deputies from all the State Societies of the Cincinnati. If Massachusetts should send deputies, for God sake be careful who are the men---;The Times are becoming critical, a movement of this nature ought to be carefully observed by every member of the community. I thank you for the trouble you have taken in the negotiation of my little Draft on Mr. Lewis. Mr. Osgood has paid me the amount of your Draft. I never had heard a Whisper on the subject of the conduct of the Mr. Waltons, and upon Enquiry am induced to believe there is less foundation for your Apprehensions than perhaps you are led to imagine. I never have heard the subject was mentioned in any company, and since the Receit of your Letter I have enquired but cannot find any person who has ever been at an Entertainment given by any of the Walton Family except the usual ceremony which took place when Miss Walton married Mr. Roosevelt. Mrs. King unites with me in compliments to the ladies, & I beg you to be assured of the constant Friendship of Yours sincerely, Rufus King ""
"
14074,dg02441,1787,Rufus King to Thomas Ivers,"""Rufus King to Thomas Ivers
 Dr. Sir New York 7 Jan. 1787 As I am uncertain of the precise terms, Which I have received from your Office as pay, during the time I have served as a Delegate in Congress; I pray you to have the Goodness to direct one of your Clerks to make out a Statement of the terms & to whom paid; which you will oblidge me by forwarding as soon as it may be convenient. In addition to this request I pray you to remember that I am equally entitled with my Colleagues to my Allowance as a Delegate. I wish not to be understood, that I have an Idea of any partiality in your payments. My desire is to stand on the same Footing with my Colleagues. I never will ask to be paid in preference, and I should be unwilling to be paid with less punctuality than they are. January 10, 1787  If it is in your power to separate any Money for the Delegates, I think the sum ought to be paid equally between those, who are on Duty, and of consequence have an equal Right.(1) With perfect Esteem I am Dr Sir, your Obt. & very Hble servt., Rufus King ""
"
14075,dg02442,1787,Rufus King to James Duane,"""Rufus King to James Duane
 Dr. Sir, New York 8 Jany. 1787 I do myself the honor to transmit to you an exemplification of a law of the commonwealth of Massachusetts, together with an original commission relative to the late territorial controversy between that Commonwealth and the State of New York. The commission has an Erasure on its face, but it is of an immaterial part; I do not know why it was made. If you should prefer an exemplification of this Commission entire, I will write by the earliest post to obtain it. The agents of New York were extremely polite in consenting that we should be furnished with a copy of the map or plan, which they made use of at Hartford.(1) It would afford me a very particular pleas[ure] to have it in my power, within a few days, to transmit this Copy to Massachusetts. I must therefore request you to have the Goodness to assist me in this particular, and to be assured of the constant Esteem & Respect of, Dr. Sir, your obt. & very Honorable Servt., Rufus King ""
"
14076,dg02443,1787,William Blount to John Gray Blount,"""William Blount to John Gray Blount
 Dear Sir, New York January 10th 1787 I wrote you on Sunday last by post but as Mr. Guion who sails in the Morning for Edenton has been good enough to call on me for Commands I embrace the Opportunity to write you again tho' neither then nor now have I any thing scarcely worth communicating. We have no  January 10, 1787  Congress yet and only the following Gentlemen attending from Georgia Col. Few, South Carolina Pinckney, Bull, Kean, Huger and Parker, North Carolina myself, Virginia Colonel Grayson, Maryland Colonel Hindman, Pennsylvania Mr. Meredith & General Irvine, New Jersey [Mr C]lark and Mr Sureman, New York Mr. H[ar]ing, [... L]aurence and Mr. Smith, Connecticut D[r. Johns]on, Massachusets Mr. King and each of these Gentlemen who have not a colleague daily expect one. From Delaware, Rhode Island & New Hampshire none are shortly expected and perhaps never from the two little ones. So that you can judge as well as any person here when we shall probably have a Congress, This Circumstance is very disagreeable to me for you know I determined when I left home if I was not President that I would return shortly home and with a very great Certainty of that Object when a Congress is formed I [...] return immediately or before this if I could with any Reputation to myself after having gone so far in the Business. About ten days past I had a Conversation with some Gentlemen here of Public Character from Massachusetts respecting Shay and his Adherents, they say that on the 23 Instant a Court is by law to be held in one of those Counties in which Shays Adherents are very numerous which Government is determined to protect and they believe that Shay and his Adherents are as determined that it shall not set, if these Gentlemen are right in their Opinion the Issue of force is at Hand. It was then and is now my Opinion that Shay and his Party having gone into Winter quarters that is to their own houses from a remarkable severe snow Campaign where they would have Time to coll and reflect wou[ld not] again appear in the Field to [...]ry several [...] from the Westward it has been reported for a day or two past that Shay and his Party are dwindling to Nothing as a Mob tho this Wants authenticity but the 23d of the Month is not far distant. I have not received a single Line from you since the 19th Novr. and never was moreanxious to hear from you and yet I dred to hear for I am sure there has been the Devil to pay at Fayetteville and that you have been of the weak party but pray As we hear all the bad as well as the good if good there is. Let me recommend my family to your Attention which I suppose unnecessary as I am sure they will receive it without. Tar is 11/ per Barrell only current in Mony that brought by Cossa sold for that, Pitch I know [is] now 16/ because Mr. Ramsay has long had a quantity belonging to Stanly limited to that price in it yet on hand, I do not believe that it is over 12/ current. I wrote Tom Blount by the Packet that sailed a few days past and shall write him again by Capt. Boudinot this Week. I do not write Mrs [B? by this] conveyance as I wrote her by Sundays post. Your's affectionately, Wm. Blount ""
"
14077,dg02444,1787,William Blount to Nathaniel Lawrence,"""William Blount to Nathaniel Lawrence
 Dear Sir,(1) New York January 11th 1787 I find myself in Possession of an \""Account of the County of Davidson in North Carolina\""(2) a Copy of which I inclose to you knowing it cannot be otherwise than acceptable as your Military or Bounty Warrant is located in that County.  Your Warrant as well as I can recollect was for about Two thousand seven hundred acres and is by this probably passed into a Grant in your Name. The particular quality of the land on which it has been located I have not been informed but I make no doubt but is very good as I put it very early into the hands of Colonel James Robertson with a Number more of my own and agreed to give him one fourth part thereof for the trouble of locating, the Division to be made by Lot if not otherwise agreed on, which is the same price I gave him for my own. The Surveyors fees I believe you are to pay a part of but I do not recollect what part nor can I inform you what the other Office Fees will be. You will see that it is necessary that I should have a Power of Attorney from you to convey to Colonel Robertson the fourth part agreeable to Contract. I was unfortunate in being from Home when you called but if you will fix any hour when you will call again and inform me by the Bearer I will certainly wait your coming or if this is not convenient to you, you will be sure always to find me at home at any Time before 11 OClock in the Morning. I am, Your Most Obedient Humble servant, Wm. Blount P.S. I will thank you to return to me the Account of Davidson County after you have perused it and if you please you may take a Copy. February 15th 1787.(3) ""
"
14078,dg02445,1787,William Blount to Richard Caswell,"""William Blount to Richard Caswell
 Dear Sir, Newyork January 12th 1787. Mr. Dowse arrived here last Night from Carolina and waited on me this Morning. He said very little about the Tobacco but I have heard  January 12, 1787  that he purposes to return again but for what I do not Know as no Person has given me the least Information or even Intimation of what he has done or offered to do. I had only the favour of two Letters by him one of John G. Blount of about ten Lines which told me in general Terms that there was a very great Uproar as I would see by an inclosed Proclamation but I did not find the Proclamation(1) and the other was from Winslow which did not contain much more and these are the only Letters that I have recived from any person at Fayetteville since the Session commenced. This I suppose will find you at Kinston a little more at Leasure than you have been for some Time past and you will infinitely oblige me by informing me in general Terms what the Assembly have done and in particular with the Tobacco for on this Head I am daily questioned by the Board of Treasury.(2) As there has been no Congress I can give you no Congressional News but I will tell you what Members are here Namely from Georgia Colonel Few, South Carolina, Pinckney, Bull, Huger, Parker and Kean, North Carolina myself, Virginia Mr. Grayson, Pennsylvania Mr. Meredith and Mr. Irvine, New-Jersey Mr. Clark and Mr. Scureman, Newyork Mr Laurence, Mr. Harring and Mr. Smith, Connecticut Dr. Johnson, Massachusetts Mr. King. Mr. Few daily expects Judge Walton or Major Pierce, myself, Mr. Bloodworth or some other, Mr. Madison and others are expected from Virginia, A Dele[g]ation is shortly expected from Maryland; Dr. Johnson expects Mr. Mitchel and Mr. King Mr. Dane. No Representation is expected from the other three States in any short Time namely Delaware, Rhode Island and New Hampshire. Hence you can judge as we[ll] as any person here when We shall probably form a Congress. My Expectation of a Colleague is found upon the Knowledge that I ought to have one a[nd] not upon any Information that I have recived from them for I have not recived a single line from either of them. The inclosed Papers contain the latest Accounts of the Proceedings of Shaysand his Adherents. In a Conversation I lately had with Mr. King he informed me that a Court was to sit on the 23d Instant in one of the Counties in which the Adherents of Mr. Shays were very numerous which Court Government were determined to support and he believes Shays and his Adherents were as determined that it should not sit and if he is right in is Opinion & Conjecture the Issue of force is not far distant. The Object of my coming here so far as it respects myself appears quite in my power when a Congress is formed with which I assure you I am not perfectly satisfied for it will be very inconvenient for me to stay here the Year out indeed I am almost sometimes disposed to set out immediately but this I shall not do untill I hear from you. I am with unfeigned Esteem, Your most Obedient Humble servant, Wm. Blount ""
"
